dt_ts,NEE,ET,LE,H,SWin,SWout,LWin,LWout,TA1,TA2,RH1,RH2
2025-08-10 11:30:00,31.74291883700406,8.761720201353581,247.9841980368409,-8.942684497927013,44.53333,3.088333,411.3333,419.4733,20.69,20.574881666666663,95.3,97.46666666666668
2025-08-10 12:00:00,30.48433416581215,-3.033453087695031,-85.81805117027355,-15.242772420134786,151.465,12.86833,395.9967,421.2533,20.82,20.725110000000004,93.7,96.95
2025-08-10 12:30:00,-5.876467715390094,2.2505148602054907,63.70565673198096,22.24321077095709,236.125,21.23,389.1866,424.495,21.26,21.186958333333333,91.9,96.26666666666668
2025-08-10 13:00:00,-0.007662197787639797,3.9458806821116426,111.72885683076083,59.72919396204896,278.6117,23.70833,388.9767,428.32,21.8,21.691075833333333,89.1,92.65000000000002
2025-08-10 13:30:00,5.861143319814816,5.641246504017794,159.75205692954071,69.66880047828978,558.5383,49.38666,377.9967,449.4733,22.74,22.807203333333334,84.6,86.925
2025-08-10 14:00:00,4.909083308966518,4.7852473267142495,135.3851305920575,101.00698455771963,424.3217,39.35833,383.1033,451.1917,23.68,23.95991583333333,79.01,80.725
2025-08-10 14:30:00,4.386949384616878,3.6790198151749642,104.0616486405448,47.55674028675895,284.3717,27.705,397.6783,447.3233,23.85,24.098324166666668,78.8,80.67999999999999
2025-08-10 15:00:00,3.6691084696251384,2.946633384195414,83.33595010638093,45.60685940644816,163.3867,18.86167,421.7783,444.06,23.76,24.174475,81.6,81.48333333333332
2025-08-10 15:30:00,0.802296011180333,1.9116180030445924,54.05713466548579,28.26819177311178,229.8283,22.36,422.19,449.1483,24.12,24.66116166666666,83.1,82.41666666666667
2025-08-10 16:00:00,5.005489258515388,3.8976560802507887,110.16227081397314,71.47272790645155,283.09,27.64166,386.0417,457.9,25.44,26.396545,79.13,77.71166666666666
2025-08-10 16:30:00,3.024512934542819,1.812279539794185,51.291796344497854,23.31473316033763,71.65666,6.661666,427.11,447.5283,24.9,25.303015,82.5,82.15833333333335
2025-08-10 17:00:00,-2.845225865112282,0.9891444243860734,27.948289180818183,7.101372042838062,120.2033,12.11,420.8583,447.57,24.84,25.22170583333333,84.1,83.77499999999999
2025-08-10 17:30:00,-2.7264688364529612,0.8511917159627479,24.05017677729156,4.030131147934792,54.39666,5.725,434.545,444.84,24.81,25.1683875,85.2,84.90833333333332
2025-08-10 18:00:00,-4.49242174976856,0.6111988672278978,17.269565315578095,3.478831241028172,22.12,2.16,431.6466,442.87,24.86,24.784545,84.5,85.9
2025-08-10 18:30:00,-8.287274595406743,0.3579124913180828,10.114118794120174,-4.995735297783432,3.546666,0.2833333,430.2467,439.6883,24.47,24.4527925,87.8,89.01666666666667
2025-08-10 19:00:00,-7.877822984835267,7.987326540862847,225.7871713577616,-20.442646407101968,0.265,0.095,429.5183,437.44,24.28,24.059452500000003,89.3,91.3
2025-08-10 19:30:00,-7.468371374263792,-1.0488690283318378,-29.650012207152503,-4.3341533150905605,-1.82,-0.06333333,403.2867,434.755,24.04,23.807214166666668,90.9,92.45
2025-08-10 20:00:00,-7.058919763692318,-0.4760691775088294,-13.453905902994265,-8.31912777074524,-0.09333333,0.47,428.575,435.415,23.9,23.757783333333336,91.7,92.85833333333332
2025-08-10 20:30:00,-6.649468153120843,0.09673067331417906,2.7422004011639736,-12.30410222639992,-1.161667,-0.04833333,414.8183,431.185,23.55,23.274608333333333,87.4,90.2
2025-08-10 21:00:00,-6.240016542549368,0.6695305241371874,18.93830670532221,-6.567346394957489,-0.7833333,-0.2866667,413.0083,429.9716,23.11,22.74707666666666,87.2,90.55833333333334
2025-08-10 21:30:00,-2.549298638255274,0.08760420745768287,2.479120902584484,-2.9202832986602667,-0.95,-0.003333332,395.19,424.8083,22.44,21.875786666666663,91.7,93.84166666666668
2025-08-10 22:00:00,-11.240535798320717,-0.06583915502786199,-1.8634464745691488,-10.842900671241622,0.2183333,-0.2883333,426.7816,429.0633,22.6,22.075993333333333,92.1,95.10833333333332
2025-08-10 22:30:00,-11.462139538608087,-0.8376394557781398,-23.76223829845361,-38.50870159105808,-1.021667,0.1216667,415.7317,420.4517,21.27,21.21263333333333,88.0,89.60000000000002
2025-08-10 23:00:00,-11.683743278895456,-1.6094397565284178,-45.661030122338076,-47.55805062876978,-1.295,0.06166666,417.5566,421.1933,21.11,20.897069166666668,89.3,92.15833333333336
2025-08-10 23:30:00,-11.905347019182823,-2.381240057278695,-67.55982194622253,-26.30231938310004,-1.063333,0.1416667,412.725,417.5316,20.52,20.36010083333333,93.1,94.77499999999998
2025-08-11 00:00:00,-12.126950759470192,1.3080942888077387,37.12016475239255,-5.046588137430304,-0.8216667,0.1633333,413.7633,416.3766,20.43,20.005021666666668,94.6,95.80833333333334
2025-08-11 00:30:00,-3.8215208612716234,0.8556355657903989,24.281079345887036,-4.112638622025097,-1.058333,0.2416667,415.62,417.8016,20.74,20.3341425,95.4,96.31666666666666
2025-08-11 01:00:00,-6.6292178960966135,0.403176842773059,11.441993939381526,-3.178689106619889,-0.1933333,0.1683333,417.9066,418.75,20.68,20.226648333333333,95.6,96.54166666666669
2025-08-11 01:30:00,-4.9894601878479685,-0.04928188024428093,-1.3970914671239858,-2.814964355472004,-0.1483333,0.06833334,419.8983,421.0966,20.91,20.762889166666668,95.7,96.94166666666668
2025-08-11 02:00:00,-6.013665550062037,0.11362657127614169,3.2204872330094627,-10.447641854165106,-0.2016667,0.1416667,421.6067,423.3833,21.26,21.187719999999995,95.7,97.00833333333333
2025-08-11 02:30:00,-8.192738976024003,-0.25320134904171415,-7.173035133640838,-18.080319352858208,-1.725,-0.04833333,417.49,420.41,21.64,21.3048575,92.4,94.41666666666669
2025-08-11 03:00:00,-5.878506343913553,-0.08932126654666857,-2.5307695859023127,-12.995938300930083,-1.615,-0.1466667,418.8633,421.1466,21.53,21.342940833333333,93.0,94.58333333333331
2025-08-11 03:30:00,-5.337475588764696,-0.05426120087928202,-1.537630175955205,-8.559845157325634,-1.123333,-0.07333333,419.2033,421.2067,21.3,21.1094125,93.9,95.58333333333331
2025-08-11 04:00:00,-6.714156732055469,0.061208684018411674,1.7345323903266487,-6.0405139593562165,-1.385,-0.06,420.1766,421.9266,21.34,21.227293333333336,93.9,95.125
2025-08-11 04:30:00,-12.471515464160074,1.6574493082364985,46.97114275629336,-11.280929318845743,-1.016667,-0.08166666,410.1416,419.35,21.13,20.805243333333333,94.1,95.90000000000002
2025-08-11 05:00:00,-22.65385029093981,2.8731607896130416,81.4277475004247,-22.06106827990372,0.6366667,-0.15,391.685,420.3833,21.12,21.01397166666667,93.0,94.50833333333333
2025-08-11 05:30:00,-5.24813276689543,0.2936927866036552,8.324343512214417,-5.8600998085135805,14.49833,0.9033332,417.2933,421.8933,21.07,21.009989166666667,93.1,94.73333333333336
2025-08-11 06:00:00,-4.025859855923247,0.34453154705551503,9.76784836955139,-2.0172410898384063,31.9,3.0,417.39,421.8083,20.74,20.8062925,95.3,96.30833333333334
2025-08-11 06:30:00,-3.0275694148562486,0.44641344349874007,12.65741326120106,1.825617628836768,48.16,4.131667,417.1167,423.08,20.72,20.892250833333332,95.4,95.98333333333336
2025-08-11 07:00:00,-1.1840659025787112,0.7833898219016252,22.210319160277432,5.161862608292713,79.18667,7.065,417.4483,425.96,20.97,21.22441,95.1,95.71666666666664
2025-08-11 07:30:00,-0.3668232808551202,0.7049206173023407,20.000674122233,5.274431039271546,128.9233,11.58833,417.045,429.1033,21.11,21.44584833333333,93.1,93.45
2025-08-11 08:00:00,0.45041934086847085,1.2025068622651272,34.08131900894007,12.381174456485365,69.61833,5.518333,417.4783,425.8783,21.12,21.351015,93.1,93.6
2025-08-11 08:30:00,-0.0671428568873019,0.7884117528514338,22.34549990391032,9.799888411016708,128.9517,10.95167,415.875,430.5616,21.27,21.660391666666666,93.1,92.8
2025-08-11 09:00:00,2.9701299719442256,1.4075580509328443,39.88152487478902,13.548303641677023,184.2383,16.92167,414.1416,433.695,21.84,22.216306666666668,89.1,90.1
2025-08-11 09:30:00,6.007402800775752,3.0487982088467267,86.32415337685492,51.157712015930414,348.2583,33.94833,417.09,449.105,22.81,23.542901666666666,85.3,84.45
2025-08-11 10:00:00,2.091276411361333,4.512305834170535,127.67141339546266,56.15883933794748,534.3917,51.61166,408.895,456.6533,23.31,24.674885,81.2,79.52083333333333
2025-08-11 10:30:00,12.195895780818319,4.950963941487834,140.00668045438022,67.36911124432895,523.9567,47.56,391.8383,460.3866,24.23,25.41332833333333,78.44,77.3525
2025-08-11 11:00:00,13.422664489083141,6.746009204319447,190.6793633378332,90.47064841940899,910.7632,87.31666,361.6117,479.09,24.6,26.031663333333334,73.84,72.705
2025-08-11 11:30:00,15.352147896060178,7.459497097388788,210.7216347621838,152.67876281020946,1111.987,110.4783,381.8466,503.255,25.48,28.17227833333333,72.05,65.97083333333335
2025-08-11 12:00:00,14.674332599817896,7.029184016158908,198.49185162125488,136.65159417206905,320.3483,30.65333,402.8617,471.9983,25.62,26.688154166666664,71.44,69.14416666666666
2025-08-11 12:30:00,10.469836124452026,5.265975225661662,148.65963403804395,121.0944727197296,383.49,37.29333,411.7633,481.8733,26.46,28.246224166666668,68.37,63.26416666666668
2025-08-11 13:00:00,15.302237393323145,5.945241094064886,167.7910636251797,94.14344692901032,877.8967,86.82166,382.4366,486.5516,26.65,28.273046666666666,68.52,65.83166666666666
2025-08-11 13:30:00,15.57566240967986,6.417791243355852,181.0874189539802,92.64789032230568,485.0466,47.32167,393.205,476.0066,26.3,27.351446666666664,68.29,68.71833333333333
2025-08-11 14:00:00,15.387701804111318,5.923136069935475,167.1171336207638,68.14885394002863,764.145,75.86166,381.2917,485.5783,26.73,28.595041666666663,67.94,64.97333333333334
2025-08-11 14:30:00,11.005155447156076,5.49712941167942,155.0281083087812,123.69430483286015,689.3,68.16666,374.8517,491.49,27.36,29.40691333333333,63.93,58.895833333333336
2025-08-11 15:00:00,16.724233383218568,8.689990143679415,244.95321750634056,164.7648171906068,675.02,65.47666,365.5933,492.5383,27.86,30.00867666666667,58.68,56.189166666666665
2025-08-11 15:30:00,10.83488317158443,5.770661352105306,162.66877573813366,146.6209944194228,637.8167,63.58667,384.035,492.9233,28.66,30.6769475,61.35,58.25416666666666
2025-08-11 16:00:00,6.144644909995456,5.363170254449391,151.2013244434274,91.92872270388406,633.7266,65.62833,402.5533,491.9183,28.76,29.88618666666667,62.74,60.09083333333333
2025-08-11 16:30:00,4.907789438268363,3.6910748039074766,104.0800532026025,32.78195758739731,425.6416,48.56166,378.38,471.6516,27.16,28.38959333333333,69.26,66.965
2025-08-11 17:00:00,2.506934769497363,2.968058228174657,83.71561181612864,5.887982047487838,120.7117,12.09833,402.0767,458.5833,26.66,27.13924333333333,70.67,71.13583333333332
2025-08-11 17:30:00,-1.837872399011379,1.2900462967064743,36.39980809790576,7.1254339859179066,124.5217,13.00667,402.4833,457.7183,26.53,26.895353333333336,74.94,76.29583333333333
2025-08-11 18:00:00,-2.548681826788918,1.4818263879580764,41.81855798299113,4.393313702927284,44.39333,4.4,404.205,450.06,26.13,26.11639,77.21,79.19999999999999
2025-08-11 18:30:00,-3.2753430195946374,0.2928635927060025,8.269078779428783,1.0436818599440234,31.39166,3.346667,407.0833,445.7833,25.7,25.847186666666676,80.0,82.25
2025-08-11 19:00:00,-4.002004212400356,0.3248305182335444,9.175301865881346,-2.3059499830392376,1.153333,0.1716667,407.1816,440.3667,24.99,24.684117500000003,82.4,87.63333333333333
2025-08-11 19:30:00,-2.358896859356491,0.07594748737292709,2.1458510533285398,-4.172776392339471,-1.638333,-0.08166666,407.35,435.84,24.24,23.727713333333337,86.6,90.89166666666668
2025-08-11 20:00:00,18.23488037641406,0.09804948630754409,2.7716200711716534,-4.166611002571705,-1.205,0.035,405.5283,434.9917,24.01,23.4363175,86.9,91.75833333333333
2025-08-11 20:30:00,5.858786368429566,0.1201514852421611,3.3973890890147675,-4.160445612803939,-1.345,0.1866667,397.6533,432.1033,23.59,23.153014166666665,88.9,92.01666666666668
2025-08-11 21:00:00,-6.517307639554926,0.1422534841767781,4.023158106857881,-4.1542802230361735,-1.363333,-0.15,402.6017,430.8167,23.49,22.621054166666667,88.6,93.80833333333332
2025-08-11 21:30:00,-4.861839029135446,0.07428527089596199,2.1009495815283286,-2.532478133053632,-1.651667,0.07833333,384.9266,428.5333,23.14,22.380286666666663,90.0,94.35
2025-08-11 22:00:00,-3.2063704187159656,0.006317057615145868,0.1787410561987754,-2.1729753756147727,-1.715,0.06333333,381.57,425.8783,22.75,21.83977416666667,91.1,95.21666666666668
2025-08-11 22:30:00,-15.885660006656602,0.03760905775583995,1.0643505879483497,-10.036958047017508,-1.675,0.145,383.35,427.1316,22.79,22.091496666666668,90.4,94.31666666666666
2025-08-11 23:00:00,-9.520821092192683,0.03634782759531861,1.0286476546938157,-7.144895143510073,-1.111667,-0.06666666,403.7467,427.7867,22.75,22.032869166666668,89.7,94.01666666666668
2025-08-11 23:30:00,-8.324462155261608,-0.31443274961285356,-9.35498714882235,-2.3624821237509535,-0.8166666,0.0,406.5733,427.46,22.44,22.034524166666667,91.4,94.025
2025-08-12 00:00:00,-7.1281032183305335,-0.6652133268210256,-19.738621952338512,-2.072556702994477,-0.7733333,0.155,407.2017,427.6133,22.4,21.958134166666667,91.5,94.70833333333336
2025-08-12 00:30:00,-2.592246011716521,0.034448593232152866,0.975417188216852,-2.02484344804243,-0.8083333,0.03333334,408.53,427.44,22.35,21.98385,91.8,94.28333333333332
2025-08-12 01:00:00,-6.638167931617753,0.026562634411815337,0.7521494583731001,-4.948101352372864,-1.141667,0.1233333,414.465,427.46,22.38,22.028505833333337,91.4,94.11666666666667
2025-08-12 01:30:00,-2.25240603293131,0.018676675591477815,0.5288817285293483,-0.9905887560675922,-0.405,0.1133333,419.6917,426.84,22.13,21.766679166666677,93.0,95.20833333333336
2025-08-12 02:00:00,-4.46609791587965,-0.003886803883217737,-0.1100815810870579,-1.9442119641955893,-0.5066667,0.1233333,418.6433,427.2967,22.05,21.824991666666666,93.8,96.05833333333332
2025-08-12 02:30:00,-9.430756023073414,-0.02445683294309856,-0.6926185693096265,-2.1838602951065207,-0.4333333,0.1866667,423.7116,427.9883,22.11,21.904575000000005,93.5,95.60833333333332
2025-08-12 03:00:00,-14.39541413026718,0.7473220788553119,21.20541670301514,-2.423508626017452,-0.11,0.255,423.49,426.87,22.08,21.8188,93.7,95.97499999999998
2025-08-12 03:30:00,-19.360072237460948,1.5191009906537223,43.10345197533991,2.9214051934964544,0.1366667,0.2783333,422.7133,425.855,21.72,21.486835,93.3,95.91666666666669
2025-08-12 04:00:00,-20.192495092605864,2.2908799024521325,65.00148724766467,8.466308243497892,-0.3616666,0.7,421.3033,424.6167,21.53,21.379969166666665,93.3,95.53333333333336
2025-08-12 04:30:00,-21.024917947750783,3.062658814250543,86.89952251998943,-101.06637386884915,0.001666669,-0.02,403.6333,419.31,20.81,20.650078333333337,94.6,96.50833333333333
2025-08-12 05:00:00,-21.857340802895695,3.8344377260489537,108.7975577923142,-66.16355606446086,-0.3266667,0.145,413.5966,417.615,20.64,20.388855000000003,94.3,96.99166666666667
2025-08-12 05:30:00,-22.68976365804061,,,-31.26073826007256,1.336667,0.2783333,405.625,417.65,20.47,20.311125000000004,95.6,97.44166666666668
2025-08-12 06:00:00,-23.522186513185527,,,-13.414948126792453,12.05667,0.9716666,413.2216,417.2966,20.34,20.241674166666662,95.9,97.59999999999998
2025-08-12 06:30:00,-12.543844044868623,,,-4.925645605976716,43.15166,2.921666,399.7533,416.85,20.16,20.14612333333333,95.6,97.28333333333332
2025-08-12 07:00:00,-1.5655015765517168,,,-7.136650881956402,127.49,10.20667,387.5667,417.7766,20.05,20.17298583333334,95.2,97.225
2025-08-12 07:30:00,-41.90767016331704,,,11.13277952955913,129.4417,10.06,398.1133,420.4533,20.32,20.41408333333333,94.4,96.25
2025-08-12 08:00:00,-27.003564222524215,8.465111196839416,240.1857694262628,-2.410691889414552,130.2517,10.97833,400.9616,423.7116,20.78,21.0862525,93.9,96.03333333333332
2025-08-12 08:30:00,-12.09945828173139,1.080974124960172,30.64681439313672,25.010955111401568,217.3967,18.53833,406.0733,428.005,21.2,21.48053,92.5,93.88333333333334
2025-08-12 09:00:00,2.804647659061434,1.9726811584087354,55.91069771743677,27.279547632240483,179.1967,14.41167,415.2333,435.7816,21.52,21.81484083333333,90.8,92.20833333333336
2025-08-12 09:30:00,3.6647430604309146,2.1315344054059224,60.38958674095345,35.805372125908896,284.4483,23.28333,398.9333,439.7733,22.02,22.424633333333333,88.3,90.46666666666668
2025-08-12 10:00:00,-0.21678530774942908,2.307829788924195,65.34997505648916,71.51248079746509,314.3083,27.14833,405.04,446.445,22.69,23.16998166666666,86.4,87.96666666666668
2025-08-12 10:30:00,8.78445713367622,3.4238565067746394,96.90790486527769,72.0576768715063,321.38,29.895,410.425,451.7683,23.03,23.727620833333333,83.9,85.01666666666667
2025-08-12 11:00:00,18.016337406611385,5.097755649773756,144.2326552588236,83.25755503389203,418.6816,41.055,413.0483,468.525,23.72,24.561505,83.1,80.28333333333333
2025-08-12 11:30:00,14.239235069624502,5.001681609287342,141.44383668039242,101.5844590085512,674.2567,63.64667,397.9417,480.7733,24.55,26.94235833333333,77.62,72.97499999999998
2025-08-12 12:00:00,17.119902875311237,7.837587993398625,221.46941904403988,142.51058717639384,806.5034,77.24333,383.0616,500.115,25.34,27.02778333333333,75.68,71.10249999999999
2025-08-12 12:30:00,15.764794723426453,5.0847989576340344,143.63452346300883,71.74687806512568,389.3483,39.33333,411.0,469.91,25.09,25.9851075,73.94,72.85916666666667
2025-08-12 13:00:00,14.067678222282234,5.0052755353488125,141.36620712140012,53.910584049562246,508.18,50.25833,403.085,476.3717,25.7,26.957121666666666,74.24,72.28750000000001
2025-08-12 13:30:00,12.675586748845399,4.395549155868751,124.10596500979584,66.34067579825746,1066.288,105.9017,405.2967,488.9933,25.99,27.95814083333333,74.18,71.04333333333334
2025-08-12 14:00:00,11.73077493173271,5.029686763504355,141.96505153168982,86.1682253276018,194.84,18.87667,420.2783,465.605,25.91,26.62022833333333,74.05,73.37249999999999
2025-08-12 14:30:00,12.446557040753758,4.984089910944495,140.67175945525636,48.14940239078563,541.6033,53.35167,403.4016,475.0516,26.39,27.38103833333333,71.32,70.99666666666667
2025-08-12 15:00:00,12.183298213457865,4.762611468687028,134.4179046555681,57.08699630127495,715.5433,70.06333,372.435,485.2283,26.49,27.8156925,71.11,69.04916666666666
2025-08-12 15:30:00,12.265252538270733,5.665162418324501,159.87876837381492,57.17445111884201,608.3833,61.78666,364.8783,474.9433,26.42,27.52020166666667,70.26,68.9475
2025-08-12 16:00:00,10.15926100333748,4.8359726460204175,136.48625881879772,33.57969194068334,534.0067,56.56166,369.1683,468.9867,26.34,27.188626666666664,70.9,71.20250000000001
2025-08-12 16:30:00,8.630770123734525,3.9940243581567807,112.68728035348344,27.40525147480021,181.0533,17.79833,370.3116,461.17,26.6,26.878712499999995,68.28,69.04916666666666
2025-08-12 17:00:00,6.1863913085265265,3.3941624950583016,95.76766475976508,3.868215062149321,281.25,36.50666,364.5883,461.7433,26.75,27.31303833333333,68.16,68.24833333333333
2025-08-12 17:30:00,3.879215426379611,2.3552489310544704,66.45594735911595,6.040886068742983,117.495,13.32667,364.1833,454.965,26.89,26.85424083333333,70.83,72.50666666666667
2025-08-12 18:00:00,1.381531922329236,0.8646619440915475,24.40902762084126,4.80168012227568,110.19,13.22667,364.4783,449.045,26.01,26.27632,75.18,77.01
2025-08-12 18:30:00,-1.116151581721139,0.40913937325466093,11.556010460382156,-4.858859968157956,42.94833,4.361666,359.56,438.2433,24.85,24.770565,81.6,84.94166666666668
2025-08-12 19:00:00,-3.9261110242139563,0.3042358161033555,8.597887399011366,-6.895942115879836,2.805,0.3866667,359.1516,431.1483,24.08,23.138734166666666,84.0,89.34166666666665
2025-08-12 19:30:00,-3.388150307773246,0.0661981355036167,1.8721338545135628,-4.593449707990017,-2.791666,-0.06833333,361.4683,425.83,23.24,21.912885,86.8,92.325
2025-08-12 20:00:00,-10.87735760408018,0.023041605280351343,0.6511785776422421,-12.686955184384134,-3.21,-0.1883333,353.7233,425.2766,23.45,21.866444166666668,83.6,91.75
2025-08-12 20:30:00,-7.524310636676009,-0.02011492494291401,-0.5697766992290787,-8.735507694104577,-3.168333,-0.09666666,352.0717,423.5667,23.05,21.490241666666662,85.5,92.79166666666669
2025-08-12 21:00:00,-8.315256836631363,-0.06327145516617935,-1.7907319761003992,-10.337564123013406,-2.855,-0.2766667,349.94,418.9716,22.19,20.800890833333334,88.0,93.675
2025-08-12 21:30:00,-15.218538358653838,0.04495061388989989,1.2726356202118192,-11.688651846495372,-2.673333,-0.09833333,354.93,418.9417,22.02,20.454359166666663,86.8,94.0
2025-08-12 22:00:00,-4.974440462216449,0.034100000698843856,0.9656659075479985,-7.069871324345008,-2.27,0.2983333,355.195,417.705,21.84,20.24673083333333,86.0,95.21666666666668
2025-08-12 22:30:00,-1.609000250134669,0.023249387507787815,0.6586961948841777,-3.350239489629791,-3.618333,-0.4,348.3783,412.955,21.12,19.700265833333336,87.6,93.29166666666664
2025-08-12 23:00:00,3.2530519473218895,0.012398774316731776,0.3517264822203571,-2.0498929503332644,-1.38,0.325,367.1416,410.7267,20.21,18.977714166666665,92.9,95.59999999999998
2025-08-12 23:30:00,2.863365321610712,-0.031145805453010583,-0.8831577362154807,-0.749546411036738,-2.118333,0.07166667,377.2517,408.6033,19.73,18.426166666666663,95.1,95.8
2025-08-13 00:00:00,-16.38732497639104,-0.07469038522275294,-2.1180419546513183,-16.904847227182,-1.861667,0.2166667,378.7067,409.3183,20.67,18.60156,90.1,96.73333333333336
2025-08-13 00:30:00,-7.882897625935133,-0.058282437832259414,-1.6526311140513317,-8.569094916583449,-1.84,0.2216666,377.4983,408.0116,20.39,18.53946333333333,90.7,96.75
2025-08-13 01:00:00,-10.946721488715196,-0.010779281034221782,-0.30538862931429067,-12.773347507084663,-1.971666,0.2883333,373.085,406.4967,20.1,18.13752166666667,90.3,96.69166666666668
2025-08-13 01:30:00,-5.858464021059871,0.036723875763815854,1.0418538554227503,-8.50829370741713,-1.893333,0.295,368.375,406.515,19.98,18.666031666666665,89.5,95.89166666666668
2025-08-13 02:00:00,-5.268726576218421,-0.0841406560530548,-2.387506153523092,-9.962167398611534,-2.045,0.1466667,360.41,403.76,19.76,17.97265833333333,89.3,95.30833333333332
2025-08-13 02:30:00,-4.954198342286481,-0.03924289516401364,-1.1138511477357207,-7.852298509708288,-2.183333,0.495,354.2583,402.835,19.43,17.577024166666668,90.2,96.85833333333336
2025-08-13 03:00:00,-6.256456984268315,-0.07061363623839469,-2.0046946178737777,-9.4858608021465,-1.911667,0.1883333,342.3866,400.9483,19.16,17.415387499999998,90.6,96.51666666666668
2025-08-13 03:30:00,-4.8784676765674675,0.37127868748712906,10.551110543811712,-8.082885128181328,-2.263333,0.1116667,347.0583,400.235,18.68,17.348763333333334,91.5,96.85833333333332
2025-08-13 04:00:00,-8.942295672536305,0.8131710112126528,23.1069157054972,-8.092832406158914,-2.243333,0.09666666,351.4417,395.29,17.89,16.280158333333336,93.2,95.95
2025-08-13 04:30:00,-13.741541473806219,0.33867852636852,9.623192086345838,-11.084317204842996,-2.063333,0.1333333,362.6516,394.94,17.84,15.801953333333332,93.8,96.69166666666666
2025-08-13 05:00:00,-7.782851662424732,-0.13581395847561278,-3.860531532805525,-9.39530513872994,2.111667,0.5933333,366.7533,394.125,17.84,15.79314,92.3,97.025
2025-08-13 05:30:00,-5.386999479096718,-0.08873861903880034,-2.5221896860814934,-11.586135365892607,24.12,1.968333,368.6883,395.54,17.97,15.82964,90.6,97.18333333333334
2025-08-13 06:00:00,-4.319054272241439,-0.028213486785529523,-0.8018117015333067,-8.686917593199906,111.755,12.93667,320.3167,404.1833,18.4,17.2425075,88.6,97.68333333333332
2025-08-13 06:30:00,-1.362133292441774,0.16848929882745292,4.786516121633577,-3.9380993456157594,177.1317,23.49167,311.3717,414.2517,19.03,19.09543083333333,87.8,91.05
2025-08-13 07:00:00,3.013105839522374,1.29906461617147,36.87735074481743,1.312411510887345,268.4733,36.88333,313.415,422.2267,19.86,20.042957500000004,84.8,88.10833333333333
2025-08-13 07:30:00,-7.276042826120818,2.7670755779325322,78.47409550557593,16.583108319881283,370.3983,37.62333,311.8717,427.875,21.01,21.09138833333333,78.05,79.33083333333333
2025-08-13 08:00:00,3.0573290011204173,3.248339950268027,92.0794468520135,32.4609296875971,466.445,46.80667,313.5983,435.1017,21.34,21.627005,74.86,75.77916666666667
2025-08-13 08:30:00,9.177396055238592,4.236550985233233,120.0357405744978,97.62306309598466,563.3616,57.76,314.4267,446.6067,22.08,22.907944166666667,71.84,70.57083333333333
2025-08-13 09:00:00,12.546344603472072,4.364665249189035,123.58938347817698,112.04352170527424,648.99,66.70833,320.685,458.7716,22.65,23.954861666666663,72.43,67.32583333333334
2025-08-13 09:30:00,8.819584730011115,7.14557813281273,202.1947486854229,155.55444354423932,726.4566,73.79667,321.815,465.8866,23.31,24.84228833333333,67.31,63.3725
2025-08-13 10:00:00,5.970964919939494,6.5444300717693205,185.1209836615323,170.91201917370594,790.8116,79.64333,323.8466,473.9016,23.65,25.36977083333333,65.11,58.248333333333335
2025-08-13 10:30:00,8.192059092347858,6.461038765275513,182.67166946336644,194.67678736314863,855.0217,85.61333,323.625,483.4817,24.57,26.300348333333336,53.41,49.91666666666666
2025-08-13 11:00:00,7.242250066279469,7.7026796766548244,217.70248667121393,170.8853910138742,892.0067,90.87167,328.78,493.38,24.74,26.3216075,52.64,52.73500000000001
2025-08-13 11:30:00,17.982425473174686,10.971898129595722,309.9972917510796,199.95601615081816,921.2866,91.905,333.6883,497.435,25.07,26.77144166666667,48.86,44.9975
2025-08-13 12:00:00,14.867755804529091,8.311110646089451,234.7595937856318,235.318633674625,972.6583,96.56,343.685,501.4066,25.46,27.31287083333334,50.76,47.17750000000001
2025-08-13 12:30:00,14.924437712720504,8.674163336007402,245.01443629204593,215.0168309479796,216.2417,21.575,370.3617,493.9517,25.74,27.426082500000003,49.16,45.478333333333325
2025-08-13 13:00:00,3.636528294569657,5.802912721432876,163.92090348336012,145.1187818373768,290.0783,28.175,370.7616,478.8833,25.71,27.40435833333333,50.95,48.29250000000001
2025-08-13 13:30:00,3.9832927999072307,3.1307259761705106,88.41337095765401,87.96488507955416,292.765,30.04833,386.27,466.1266,25.56,26.645395833333332,53.14,50.2875
2025-08-13 14:00:00,1.5205703586002275,2.20346341416231,62.224511042654015,79.97169014715071,211.5617,19.08833,356.4,466.6083,25.94,26.861083333333337,50.37,49.33416666666667
2025-08-13 14:30:00,14.554650519467861,6.6486390736569545,187.75161882299145,97.3328988003939,762.7883,75.84834,344.37,491.0466,26.25,27.6399175,46.64,45.45749999999999
2025-08-13 15:00:00,7.653436694751969,5.489397308927037,154.94476977401715,155.92610770605253,696.8267,72.68667,349.35,490.5983,27.73,29.25936833333333,43.55,42.33583333333333
2025-08-13 15:30:00,9.545418740676576,4.951469757999481,139.76572391475125,140.38773187782434,594.435,61.50333,339.895,482.2467,26.8,28.119006666666664,46.17,45.2925
2025-08-13 16:00:00,4.302713309746889,4.228140605020773,119.33644776957244,124.68885350987031,500.425,52.92167,341.665,475.48,26.66,28.013146666666668,48.13,45.95916666666667
2025-08-13 16:30:00,5.040092097251782,4.138606930126354,116.81183397958468,76.33239157891954,400.6716,43.10833,335.8583,468.825,26.88,28.220259166666665,46.93,42.11000000000001
2025-08-13 17:00:00,7.73436142462456,6.773960605852775,191.18306364476047,68.77765597869075,305.6683,40.29,334.2017,459.82,26.68,28.013231666666663,46.18,43.825
