dt_ts,NEE,ET,LE,H,SWin,SWout,LWin,LWout,TA1,RH1
2025-08-14 13:30:00,3.9657326062696154,7.5737985127257605,213.5469917444908,132.91766414199066,832.27,155.1,385.6067,508.2967,26.96,53.75
2025-08-14 14:00:00,6.819275484831517,8.032634980593013,226.44529162772028,113.49326813216132,774.5266,144.0467,364.0733,504.8966,27.41,50.23
2025-08-14 14:30:00,12.25889698353368,9.689623428870654,273.14103050373603,83.80378076074467,707.9966,132.1367,368.2533,503.13,27.27,54.72
2025-08-14 15:00:00,8.96714420642169,7.707437982007858,217.25737476855204,64.50094949370403,645.8633,120.7733,370.4033,493.0,27.07,54.93
2025-08-14 15:30:00,10.979178864974237,8.439406300368326,237.87627644809868,61.937939485455566,563.77,104.7533,371.4633,493.6866,27.66,55.49
2025-08-14 16:00:00,14.6853071983643,10.022336017070053,282.5070969773068,45.8273041734018,468.3567,87.05,377.1333,481.53,27.28,56.52
2025-08-14 16:30:00,2.751255180591515,3.7497508836217905,105.76301210859612,-3.80423172082688,249.7967,44.04,378.5266,468.6667,26.91,62.17
2025-08-14 17:00:00,0.8826485568469523,3.525847068012443,99.42748432892641,5.009814363605472,146.7,24.7,373.7133,459.3866,26.9,60.22
2025-08-14 17:30:00,-2.529032313536514,1.25894563807292,35.5194956581758,0.5620508476646169,81.92,15.35667,385.0166,449.3233,25.25,66.58
2025-08-14 18:00:00,-1.1660063204159774,0.36907428954760074,10.4197797024852,-3.885712668276239,48.04333,9.13,393.8533,445.3533,24.66,72.34
2025-08-14 18:30:00,-3.0006946708329303,0.45440033455896406,12.833555776444754,-3.2913924941292527,21.25333,4.033333,395.3466,438.9533,24.04,79.94
2025-08-14 19:00:00,-1.3494797887791825,0.04039504747646671,1.1419570380424655,-2.1456910044188513,1.69,0.2133333,361.64,425.5533,22.73,87.1
2025-08-14 19:30:00,-3.2351581174580475,-0.15421492936916706,-4.361798952446104,-0.9999895147084495,-0.3933333,-0.04666666,383.2267,422.85,22.11,87.6
2025-08-14 20:00:00,-5.120836446136912,-0.029328874831706455,-0.8298827529936568,-1.0140081272072363,-0.3933333,-0.07333333,386.42,422.2933,21.34,90.5
2025-08-14 20:30:00,3.85497385697623,-0.1019230295347531,-2.88595298304649,0.4707556672720461,-0.2566667,-0.08,390.7966,423.3966,21.17,91.4
2025-08-14 21:00:00,-8.886429847658567,0.4952436940913985,14.022547242219456,-6.513324863998388,-0.2966667,-0.02,392.0667,424.6267,21.24,89.5
2025-08-14 21:30:00,-7.843479223515055,0.7327877449221615,20.725895080724644,-20.801673216406197,-0.38,-0.12,394.9133,428.87,22.41,77.38
2025-08-14 22:00:00,-7.543047252636574,1.5335112500866515,43.384778986011526,-24.713608195882205,-0.45,-0.06333333,382.39,427.4433,22.11,76.34
2025-08-14 22:30:00,-6.923204761371617,0.7611441700603441,21.54651683668416,-21.265891580574383,-0.54,-0.09666666,376.5533,421.92,21.25,80.6
2025-08-14 23:00:00,-11.169699381516779,0.6042201972790262,17.114296361893032,-21.658843604115987,-0.6733333,-0.04666667,363.3267,419.0133,20.69,82.8
2025-08-14 23:30:00,-8.833275667204889,0.9212088939791765,26.098651629596404,-18.00414233655493,-0.3466667,-0.1033333,392.04,419.6233,20.48,81.4
2025-08-15 00:00:00,-9.492319511781849,0.9029026233369235,25.581527197005112,-14.254192929684717,-0.4033333,-0.09333333,383.8733,418.7966,20.62,78.11
2025-08-15 00:30:00,-9.116216851951513,0.5904082638951629,16.728180845534556,-17.539933497113797,-0.44,-0.09333333,376.92,416.6466,20.44,76.47
2025-08-15 01:00:00,-8.285290968847775,0.4998054016243004,14.166373096330624,-12.638908895675211,-0.79,-0.1966667,342.7733,407.4767,19.69,78.66
2025-08-15 01:30:00,-4.697690619272911,0.431501838867042,12.237764033772146,-9.944664036940447,-0.6533334,-0.08,343.42,403.7633,19.19,79.13
2025-08-15 02:00:00,-7.003041524352476,0.355487200447134,10.084389397227369,-2.1098377728053705,-0.2333333,-0.1133333,375.4033,408.3866,18.75,81.2
2025-08-15 02:30:00,-9.308392429432041,0.279472562027226,7.931014760682592,-5.661515255270354,-0.2766667,-0.13,383.1766,411.0333,18.84,81.7
2025-08-15 03:00:00,-11.613743334511607,0.7011080279499508,19.89131413593365,-10.906184454104563,-0.35,-0.11,375.7033,409.9733,19.18,77.54
2025-08-15 03:30:00,-6.2884926703622614,0.49028509512112833,13.910338521138252,-12.770214450561484,-0.51,-0.1133333,358.71,406.8733,18.95,78.72
2025-08-15 04:00:00,-6.482455065347518,0.24058502006900462,6.828294104099071,-8.178583969921194,-0.6866667,-0.2166667,346.7433,401.9266,18.45,80.7
2025-08-15 04:30:00,-4.208600400994261,0.11592288754680664,3.290912680715572,-4.162138310501466,-0.4033333,-0.01666667,353.6266,401.57,18.29,82.8
2025-08-15 05:00:00,-10.516432047391971,0.1239790399701534,3.5209579396818924,-4.591156940246035,2.326667,0.4066666,366.1466,403.1766,17.9,84.3
2025-08-15 05:30:00,-7.001947670809316,0.23814240678383594,6.7607102516768895,-5.64905517213604,35.77,8.323333,378.07,411.3066,18.63,82.7
2025-08-15 06:00:00,-9.911567489772535,0.7064850866677919,20.050237835470423,-14.072846630075324,117.4867,29.88,349.1766,416.9133,19.74,77.64
2025-08-15 06:30:00,2.3686004685442668,1.6707543090986192,47.39404593632084,-6.629498302821659,254.4267,62.46,368.6133,432.26,20.97,74.6
2025-08-15 07:00:00,3.4111436807013114,3.1619407445508667,89.62690017067531,-6.880451683691877,160.1733,32.88,355.5133,427.9366,20.85,77.03
2025-08-15 07:30:00,4.453686892858356,2.9079134817083507,82.37977236950711,14.110877496374034,198.0467,37.67,378.6133,442.6967,22.21,76.08
2025-08-15 08:00:00,15.073612714087728,5.781672360245243,163.6661936258715,35.10220667643995,543.9067,120.5067,378.1167,464.83,23.64,73.27
2025-08-15 08:30:00,6.627669390409235,6.041866319356999,170.83823290538876,52.95742237765876,535.7267,114.5233,369.8167,476.1,24.61,72.48
2025-08-15 09:00:00,9.135936032439052,6.303409335353171,178.01000228825487,67.72479516263847,611.71,126.5733,370.5033,484.5733,25.61,69.54
2025-08-15 09:30:00,11.61913673776261,6.350006188074291,179.21058773674736,84.7109973146467,683.7366,138.0733,373.6133,491.22,26.36,67.55
2025-08-15 10:00:00,16.960776743037137,8.899278469141134,251.00693368491875,101.3128427411852,743.6467,147.92,377.2067,506.6833,26.75,71.43
2025-08-15 10:30:00,19.316727784999163,9.440087835601195,266.1311957991701,87.91633431564081,792.3799,154.7967,380.4,516.1967,27.77,71.78
2025-08-15 11:00:00,25.2407182559204,13.428652383785304,378.3983087285248,132.85237650889843,832.26,160.3767,379.2566,513.7567,27.22,70.24
2025-08-15 11:30:00,16.163628256093656,11.702153727270137,329.6554166487797,154.63676740115096,847.6133,162.8633,381.72,518.4267,27.87,69.39
2025-08-15 12:00:00,22.19840071845583,12.941249403620308,364.4361727639585,108.98106302051514,873.4266,166.75,385.09,519.8066,28.86,65.32
2025-08-15 12:30:00,23.058471469284704,12.216057539068217,343.9242630840814,58.857770139820474,883.5667,167.35,393.3167,521.95,28.74,67.3
2025-08-15 13:00:00,26.62746426702451,15.780788572030653,444.0988050160025,100.14011445026148,831.71,156.6233,392.9933,526.7366,29.42,66.27
2025-08-15 13:30:00,24.366195745156247,14.119058316896744,397.2532029079509,86.55064111932522,792.8933,148.5233,392.69,523.16,29.42,64.32
2025-08-15 14:00:00,14.235759322717033,12.29026722088511,345.6527314827876,119.82927706337664,741.23,138.4733,394.1767,520.27,30.39,58.83
2025-08-15 14:30:00,19.699899804892997,13.259430871920229,372.90426351509166,73.68986642585354,671.8566,126.0167,395.7533,518.0867,29.77,64.55
2025-08-15 15:00:00,6.5773462402598275,8.51452207328323,239.3630488548443,93.24597904634464,602.6433,113.0667,394.8966,510.1967,30.27,61.01
2025-08-15 15:30:00,13.571749272444416,10.67318658366927,300.1160116092197,43.61676123278508,520.4767,97.21999,394.6733,500.7433,29.66,61.95
2025-08-15 16:00:00,3.711462812077348,5.757646870749396,161.90224591644943,33.248740312373464,346.19,63.99666,394.4867,488.0833,29.37,63.28
2025-08-15 16:30:00,4.208699761868501,4.368953551958691,122.9151836121279,-4.349346848988024,244.73,45.85666,392.6933,480.7333,28.99,65.97
2025-08-15 17:00:00,0.7584538891240638,2.756673749890299,77.58279366244389,-10.298419546090544,130.2533,24.75333,390.66,470.3,28.19,70.6
2025-08-15 17:30:00,-3.2280778497188747,1.212126110215194,34.13615522857125,-16.247492243193065,78.74333,15.19667,390.78,461.99,27.39,74.38
2025-08-15 18:00:00,-1.9482116998509373,0.5001904258469796,14.092984729526004,-8.319102104919931,39.43,7.893333,395.3933,454.56,26.58,77.99
2025-08-15 18:30:00,-3.8893813683835265,0.12165797545704317,3.4294530212057848,-9.860486242319642,8.733334,1.743333,399.66,447.0633,26.01,79.66
2025-08-15 19:00:00,-3.0125682732128105,0.0879780037479631,2.4806163904700687,-6.382453109639281,-0.07666666,-0.1966667,406.69,442.4233,25.28,83.5
2025-08-15 19:30:00,-2.135755178042095,0.05429803203888301,1.5317797597343528,-2.9044199769589203,-0.32,-0.2866667,413.75,442.04,25.09,83.8
2025-08-15 20:00:00,-15.558684759885994,0.47476271763174105,13.39577774117711,-14.222777977590424,-0.2666667,-0.1466667,415.1833,442.8567,24.72,84.9
2025-08-15 20:30:00,-9.537701445765942,0.3739868551814591,10.55280065330664,-7.269919823522435,-0.1433333,-0.17,418.8833,442.0033,24.94,82.8
2025-08-15 21:00:00,-3.5167181316458884,0.2713428293324769,7.65859640100865,-3.9070188832334094,-0.32,-0.1033333,415.4,440.8633,24.17,87.6
2025-08-15 21:30:00,2.5042651824741626,0.19245678599297603,5.431623499304388,-6.6991265609077395,-0.3433333,-0.2633333,417.5667,440.3233,24.76,82.3
2025-08-15 22:00:00,-14.308427562362745,0.11357074265347519,3.2046505976001267,-9.49123423858207,-0.47,-0.1566667,411.0233,439.6366,24.4,85.4
2025-08-15 22:30:00,-15.353382307954819,0.03468469931397433,0.9776776958958653,-10.873956628274382,-0.3,-0.06,398.39,436.6466,23.72,88.9
2025-08-15 23:00:00,-10.539595854474666,-0.0442013440255265,-1.2492952058083966,-6.208803119932582,-0.1166667,-0.08333333,418.45,435.81,23.16,91.1
2025-08-15 23:30:00,-30.375389601838364,0.3781272201711865,10.690049229548212,-8.475729170038997,-0.35,-0.17,403.9833,434.74,23.12,90.4
2025-08-16 00:00:00,-4.665413882530423,0.06337016797290765,1.7912628913055706,-5.5154330081339245,-0.34,-0.08333334,394.3733,431.6067,23.08,89.8
2025-08-16 00:30:00,-37.94450607188702,0.7185418235651198,20.30919734828152,-33.385373182639114,-0.26,-0.1633333,414.2166,438.68,23.63,87.1
2025-08-16 01:00:00,-31.57133589728065,1.4744069989504096,41.64786987039556,-64.7604537508417,-0.36,0.5066667,421.1333,439.39,23.91,87.9
2025-08-16 01:30:00,-24.768908178927656,2.7314672900598915,77.12640444347868,-65.78538184081305,-1.17,0.07,423.0133,442.2166,24.49,85.8
2025-08-16 02:00:00,-17.966480460574665,2.5566335776933307,72.15788824521422,-95.18654113860829,-0.91,1.23,420.8633,439.3167,24.36,81.7
2025-08-16 02:30:00,-9.204327673966272,3.661280809706217,103.36934627184507,-82.50699255552219,-0.4933333,-0.04,403.8367,437.6633,23.97,86.3
2025-08-16 03:00:00,-5.202162428282674,0.23294499854087977,6.581653271935785,-13.843459451673455,-0.59,-0.1033333,376.23,429.97,23.3,87.9
2025-08-16 03:30:00,-4.342291206017206,0.004518923902386461,0.12283015162951294,-12.893080911870296,-0.2866667,0.1033333,371.2666,425.6366,22.71,90.2
2025-08-16 04:00:00,-8.337006850517824,-0.22390715073610684,-6.335992968676758,-11.942702372067137,-0.5466667,-0.13,357.3267,416.8033,21.55,93.0
2025-08-16 04:30:00,-14.06371031239048,-0.5455157570517999,-15.442472905627156,-10.419444171400304,0.1366667,-0.09999999,364.5767,415.6433,21.19,93.0
2025-08-16 05:00:00,-8.40082139146809,-0.33309296588708187,-9.429446642378128,-13.169854677095222,1.786667,0.3066666,354.2033,415.4666,21.3,92.4
2025-08-16 05:30:00,-12.429060590429033,-0.21495530455047854,-6.0890258594908016,-15.116001660247107,45.16,9.866667,354.2733,415.9033,20.77,93.3
2025-08-16 06:00:00,-3.8361600346910283,-0.11551941831413949,-3.2736217650775887,-0.3448866215347075,114.1433,27.79667,355.7467,427.7067,21.15,92.7
2025-08-16 06:30:00,-14.150087214184145,0.8626000034970004,24.40315654654764,2.1415661211235197,184.0833,43.82666,392.76,439.99,22.7,90.4
2025-08-16 07:00:00,5.912817320957381,1.8407194253081405,52.07993485817287,4.6280188637817465,286.2,66.00333,365.0733,452.5,24.02,87.6
2025-08-16 07:30:00,11.136164616275174,4.678088734931735,132.23056865807123,45.48315641539381,386.79,85.57999,371.57,465.1167,25.78,84.3
2025-08-16 08:00:00,-0.03592577990298463,3.8075620167548445,107.49804939558648,67.93872472347866,527.4467,111.4,382.64,479.8533,28.5,71.64
2025-08-16 08:30:00,4.308681117677633,5.285638589597594,149.06686819440122,64.47571677038214,378.4,76.85333,386.0867,475.7733,27.33,75.92
2025-08-16 09:00:00,11.432104514463635,5.387689888895723,151.86241070636348,50.959307998079,556.7567,112.9967,389.03,492.7633,28.07,77.48
2025-08-16 09:30:00,18.00335332106324,7.351442545721818,207.1314414208481,64.64786359142417,497.6267,98.31333,414.2333,495.9733,28.58,76.49
2025-08-16 10:00:00,4.755928756649545,6.471600496013851,182.19965005078345,20.885890857438078,303.6933,58.48333,413.4,487.47,29.22,72.84
2025-08-16 10:30:00,4.566785835807907,3.46976722123106,97.6839906766267,2.727556301410283,201.6,38.09,432.6733,478.6233,28.27,76.98
2025-08-16 11:00:00,0.43845423084698354,3.7840704208893623,106.5197951277682,16.728930749858076,253.5333,47.69667,427.1366,482.5,28.52,76.93
2025-08-16 11:30:00,7.346760154078298,4.386350995890809,123.4676981321782,4.412932932003477,359.4366,67.57999,428.8333,492.9333,28.96,75.98
2025-08-16 12:00:00,15.101836261097633,6.6776150002179415,187.8307588325789,9.337101522490547,275.05,50.90333,452.37,496.08,29.8,67.58
2025-08-16 12:30:00,10.178583176378597,7.506082414980637,212.20547642660495,36.70353118580229,36.96,5.11,419.3233,433.1933,21.74,88.6
2025-08-16 13:00:00,4.238127235858345,6.940104750113135,196.2380288260222,-140.0518334386718,9.933333,1.033333,417.4666,427.1967,20.55,93.3
2025-08-16 13:30:00,-1.7023287046619067,5.123520776548262,144.91421900840717,-95.54968953924643,42.2,5.903333,413.6067,426.83,20.36,94.1
2025-08-16 14:00:00,-7.642784645182157,3.306936802983389,93.59040919079214,48.565955868185696,84.86,13.00333,414.8733,429.0033,20.55,94.1
2025-08-16 14:30:00,-13.58324058570241,1.4903528294185167,42.26659937317712,4.254515947466665,101.74,16.86333,426.1866,436.9066,21.45,92.8
2025-08-16 15:00:00,-19.523696526222665,1.5184347699392138,43.051977193209005,27.187855085292203,374.2733,61.26667,409.7567,447.48,22.31,92.3
2025-08-16 15:30:00,-16.275960496453333,1.5465167104599107,43.83735501324089,24.42721147966317,8.176666,0.92,418.9967,435.6266,22.59,86.9
2025-08-16 16:00:00,-13.028224466684005,1.5745986509806074,44.62273283327277,21.666567874034143,12.78,1.716667,410.08,416.7167,19.01,94.4
2025-08-16 16:30:00,-9.780488436914679,1.6026805915013045,45.40811065330466,18.905924268405112,78.51666,11.83667,411.7233,422.88,19.66,94.6
2025-08-16 17:00:00,-6.53275240714535,1.6307625320220012,46.193488473336544,16.14528066277608,325.4467,52.91333,420.6267,431.6433,20.55,93.6
2025-08-16 17:30:00,-3.2850163773760204,,,37.47032972221328,156.1967,22.34333,379.3,432.9133,21.59,91.3
2025-08-16 18:00:00,-0.037280347606694283,1.6869264130633952,47.76424411340031,11.051532554281938,78.94333,10.78333,380.1,433.2833,21.77,91.5
2025-08-16 18:30:00,-3.0436268770348485,0.7092268128683178,20.084599544567933,1.2166501462200896,26.00333,4.14,381.0867,428.33,21.26,93.0
2025-08-16 19:00:00,-4.648941901457623,0.07373212744634915,2.0883678088906215,-1.5049643775667507,1.09,0.12,420.75,429.2533,21.04,93.5
2025-08-16 19:30:00,-6.254256925880397,0.17824104069685723,5.049091729891927,-3.5164183262862716,-0.01333333,-0.03333333,423.0367,430.7067,21.05,94.0
2025-08-16 20:00:00,-7.859571950303171,0.28274995394736524,8.009815650893234,-5.527872275005793,-0.2933333,-0.1366667,414.49,427.5833,20.95,94.3
2025-08-16 20:30:00,-4.371131172512809,0.08893349990858984,2.519051642719202,-2.9576754957881226,-0.32,-0.1433333,418.3766,427.9666,21.07,93.9
2025-08-16 21:00:00,-5.066438369743949,0.18604874138634706,5.270771149179561,-2.7410448376479923,-0.2333333,-0.07333333,416.4867,428.0833,20.92,94.4
2025-08-16 21:30:00,-5.50794510753296,0.08448260208845718,2.39335560770674,-2.5244141795078625,-0.3033333,-0.12,412.52,427.0733,20.93,94.5
2025-08-16 22:00:00,-9.54385038618495,0.20014001218260083,5.668633445410904,-7.71341418320063,-0.28,-0.3033333,417.7,428.4333,21.35,93.5
2025-08-16 22:30:00,26.83664960374235,-0.7090900308724025,-20.087876627725233,-103.87279053053214,-0.09666666,0.03,416.4333,427.8333,20.93,94.6
2025-08-16 23:00:00,4.964313082321948,-0.8986113669518125,-25.417532811567074,-49.47490751383968,-0.1833333,0.02666667,416.1233,426.5767,20.74,94.8
2025-08-16 23:30:00,-4.063227848672089,0.17089119686006715,4.8408412049769245,4.922975502852773,-0.2633334,-0.006666667,416.9167,427.7433,20.95,94.8
2025-08-17 00:00:00,-4.529430721520872,0.26987175893557336,7.6443984715566335,-5.202976651163001,-0.3466667,-0.02333333,416.2467,427.03,20.93,94.5
2025-08-17 00:30:00,-6.119248824691744,0.5319931661920175,15.073445222668758,-7.139605746981908,-0.3466667,-0.06,415.7933,425.85,20.86,94.1
2025-08-17 01:00:00,-7.908195065111932,0.29625002196253847,8.396038524774296,-13.890857547835346,-0.21,0.0,414.3767,425.5033,20.5,94.4
2025-08-17 01:30:00,-11.917580926622263,0.6587677746361867,18.67790446570475,-7.088866812104455,-0.2733333,-0.08,410.6167,424.36,20.4,94.6
2025-08-17 02:00:00,-5.345468627484709,0.09185540509264697,2.6038844258315703,-3.091491230912579,-0.27,-0.04,409.3167,424.2967,20.34,94.6
2025-08-17 02:30:00,-7.014967621593181,0.18103810936624384,5.131440151685375,-8.72430199569279,-0.4366666,-0.12,407.6866,424.04,20.5,94.3
2025-08-17 03:00:00,-6.2123988276800075,0.3015728134612648,8.548882514664957,-7.72857149672631,-0.3233334,-0.02,405.2367,421.2233,20.05,94.5
2025-08-17 03:30:00,-7.9092219234117085,0.015164687485546143,0.4300405084115294,-6.9672619065660175,-0.2433333,0.01666667,402.4167,418.8933,19.8,94.9
2025-08-17 04:00:00,-2.8237572215467295,-0.03380340612880282,-0.9587628311319146,-1.661192341408929,-0.25,0.01666667,401.5166,417.6067,19.4,95.1
2025-08-17 04:30:00,-3.8785199121669858,-0.009565130612776194,-0.27141920589618185,-4.818471656697982,-0.3166667,-0.09999999,403.16,421.4467,20.17,94.8
2025-08-17 05:00:00,-4.9332826027872425,0.014673144903250428,0.4159244193395509,-7.975750971987034,6.433333,1.643333,400.7367,421.37,20.3,94.3
2025-08-17 05:30:00,-4.836763778336057,0.10726333462544764,3.042021239060564,-8.190859988698184,23.22,4.203333,385.2566,418.1533,19.73,94.6
2025-08-17 06:00:00,-5.391521893439925,0.19985352434764483,5.668118058781577,-5.746109408823139,56.21,9.77,397.4233,423.6533,20.04,94.8
2025-08-17 06:30:00,1.465696433772363,0.58269003032087,16.522640754298674,-0.11767317109213149,108.5033,17.99333,378.33,428.3066,20.34,94.4
2025-08-17 07:00:00,2.0698291453007123,1.0726831285262464,30.40498783784713,5.510763066638875,161.5567,27.75667,389.5266,432.4733,20.85,93.7
2025-08-17 07:30:00,1.2767759738258795,1.6317899176501063,46.23961126852973,10.450998513998552,138.8767,23.08666,403.48,433.3033,21.01,93.6
2025-08-17 08:00:00,0.4111184198189575,1.9311779475063617,54.70692977283608,13.885904754213367,109.5867,18.29667,419.0866,436.2833,21.44,93.0
2025-08-17 08:30:00,2.7530144283540836,1.8626742331071335,52.75139787375915,12.742396030844493,174.5533,29.85333,421.7467,439.56,21.76,92.4
2025-08-17 09:00:00,5.09491043688921,2.5453435840551273,72.05854357201001,20.61322538902261,222.4133,38.62,423.1067,442.6433,22.0,90.9
2025-08-17 09:30:00,6.9456770547948405,3.7287020850848096,105.53810633251923,31.72887369638113,180.7767,31.42,424.0733,442.87,22.18,91.0
2025-08-17 10:00:00,0.5612704273355923,2.4606312387626605,69.62440175185556,16.769395398874572,261.5633,46.96,426.93,449.2566,22.7,89.8
2025-08-17 10:30:00,4.287932507007101,2.756726935717297,77.97949550770076,25.43065443998099,204.0233,35.21,427.4,448.6,22.93,89.7
2025-08-17 11:00:00,3.342372056754378,2.837018749299841,80.22951369713152,30.92159099604561,420.1033,75.21,430.31,459.28,23.45,87.9
2025-08-17 11:30:00,3.6118178570631825,3.4122829494900224,96.46038605016744,35.95293975542376,327.0433,60.47667,431.9,456.8633,23.8,86.5
2025-08-17 12:00:00,6.14484229337734,3.527252373579401,99.66964170991288,36.1127533107959,220.1233,39.94667,431.55,455.57,24.09,85.6
2025-08-17 12:30:00,13.4030021227321,4.39031796047936,124.06239965465602,32.8301042813371,357.1433,65.66,432.7566,458.74,24.05,86.2
2025-08-17 13:00:00,13.920618112946094,5.882157811131527,166.18395466880602,76.11313915808368,623.6433,112.5567,423.8866,475.39,24.86,84.3
2025-08-17 13:30:00,16.74337442075836,8.595296627916245,242.72157107781385,111.4465106083302,334.82,61.9,434.2333,465.5033,24.77,84.4
2025-08-17 14:00:00,9.134721632960675,3.8069097799933047,107.52518506807084,13.270093441101595,322.84,58.7,432.99,462.8433,24.59,85.8
2025-08-17 14:30:00,8.531243913399164,4.26853719624071,120.5289006714608,35.0124072571643,385.64,69.59666,429.1,467.95,25.23,81.9
2025-08-17 15:00:00,8.346881963873656,5.661713642147354,159.80891851014235,66.88464341177536,350.28,65.00333,430.86,465.7867,25.22,81.2
2025-08-17 15:30:00,4.258932362841556,4.252988000351516,120.06093959933422,41.04811834147469,155.2467,28.39333,431.5934,456.4233,24.85,83.0
2025-08-17 16:00:00,0.9181018746915287,2.6073618486626176,73.6198413535509,23.110931450985127,196.14,36.18,428.8167,458.0733,24.94,82.5
2025-08-17 16:30:00,1.7999980414096122,2.9777474039506315,84.07880083899708,22.627667215113878,239.4267,44.31667,428.6333,458.9933,24.87,81.9
2025-08-17 17:00:00,2.271393562558693,3.080908395554736,86.9911936428221,39.82314193420965,211.9866,37.37,406.6,457.67,25.05,80.7
2025-08-17 17:30:00,-0.9416012563293495,1.7330100680656724,48.95117448787092,6.968175568124369,185.1533,28.5,381.36,447.5133,24.24,83.3
2025-08-17 18:00:00,-4.154596075217393,0.8935105266360687,25.246228114319376,-1.8076907256881718,45.52333,7.086666,412.5233,443.0533,23.81,83.6
2025-08-17 18:30:00,-2.7682408302729073,1.8039434751261,50.99788646039393,-10.583557019500711,19.18667,2.25,371.7733,434.6633,23.13,81.9
2025-08-17 19:00:00,-4.593692680902898,0.9289894755315045,26.273464370996667,-19.0266772859568,1.173333,0.1866667,370.7633,430.7233,22.56,80.7
2025-08-17 19:30:00,-2.306720049447295,1.5246390350796073,43.13816552267143,-14.156252379486777,-0.5966666,-0.06333333,371.7033,427.9767,22.1,80.4
2025-08-17 20:00:00,-6.229969855028978,1.1481660993059009,32.50194331409181,-23.8368714637248,-0.5566667,-0.003333334,367.6667,425.2833,21.53,84.5
2025-08-17 20:30:00,-7.607420452821579,1.2963715434886767,36.711437713195984,-19.63809278400944,-0.06666666,-0.04,416.8066,428.1933,21.39,84.9
2025-08-17 21:00:00,-4.850725081344418,0.9854724419080784,27.91094757232665,-8.129022844298355,-0.07333333,-0.04333333,417.4633,427.5,21.1,85.1
2025-08-17 21:30:00,-4.198191771992964,1.044828480041659,29.600568111486293,-4.9884705382510495,-0.08666667,-0.05666667,416.0667,426.13,20.79,85.7
2025-08-17 22:00:00,-5.042926474788167,1.0743666470796127,30.44593897483508,-3.082734736456819,-0.06666666,-0.07,415.37,424.8733,20.52,87.3
2025-08-17 22:30:00,-4.575841041574733,1.3468864045443152,38.17860032828977,-5.802268062792676,-0.04666667,-0.02,413.5367,422.31,20.23,84.2
2025-08-17 23:00:00,-8.122840412258808,1.6293473712937663,46.20607921629381,-8.521801389128534,-0.07333333,-0.05,412.25,420.37,19.8,83.9
2025-08-17 23:30:00,-5.127435675698371,1.1895362709045338,33.739109099858744,-6.187419501612105,-0.04666666,-0.04333333,413.03,420.24,19.65,86.4
2025-08-18 00:00:00,-7.2910978967608,0.8987418181470077,25.495039291855473,-3.853037614095677,-0.05333333,-0.07666666,412.0133,419.8667,19.42,88.8
2025-08-18 00:30:00,-6.424468328677018,0.7368606610073121,20.90603977075608,-2.8526305173041155,-0.07666666,-0.04333333,411.5633,420.29,19.48,89.4
2025-08-18 01:00:00,-4.77173462983793,0.6816571473974387,19.33803665463337,-1.65124474298393,-0.06666666,-0.04,412.3433,420.5933,19.57,89.4
2025-08-18 01:30:00,-4.38559980551927,0.530808217692127,15.057551902275,-0.4498589686637445,-0.09666666,-0.03666667,411.57,420.39,19.54,89.8
2025-08-18 02:00:00,-7.4423284683849165,0.790633769818301,22.430216755621043,-2.9326463591472005,-0.04,-0.03,413.0266,420.6433,19.52,90.6
2025-08-18 02:30:00,-5.174132227105502,0.6340732491614086,17.987680682379935,-2.1939456605968495,-0.11,-0.04,409.5966,420.3733,19.56,90.9
2025-08-18 03:00:00,-5.302545751387069,0.47798307033133053,13.559475141479847,-1.455244962046499,-0.1066667,-0.01666667,405.2867,420.0166,19.56,91.8
2025-08-18 03:30:00,-4.533505961618619,0.4338619637656959,12.306173429527846,-7.997233659717686,-0.1566667,-0.03,405.4967,420.89,19.77,91.7
2025-08-18 04:00:00,-5.006705866659036,0.37075768806558934,10.515533684351189,-14.539222357388873,0.08,0.1033333,410.26,420.0133,19.67,92.4
2025-08-18 04:30:00,-7.403092994084262,1.1665101597353957,33.089762026738065,-21.081211055060063,-0.04666666,0.09,409.7333,418.58,19.11,94.4
2025-08-18 05:00:00,-39.07466627630279,0.7400070311250159,20.90345414892841,-93.87359783527299,0.3666667,0.09333333,413.2033,421.1667,19.59,94.5
2025-08-18 05:30:00,-21.471180832246752,4.276483241696305,120.92578302548796,-48.14573968731671,8.243333,0.9233333,409.6133,421.6067,19.77,94.4
2025-08-18 06:00:00,-9.548109004079658,0.655895842808467,18.567051187507968,-4.611831855624386,31.51,5.293333,416.32,425.0667,19.91,94.8
2025-08-18 06:30:00,13.725213565752039,-2.476060813560546,-70.08187050171829,-0.03204883950502424,39.80667,6.833333,422.3866,431.19,20.97,94.7
2025-08-18 07:00:00,10.53608637508296,-0.9557205059625048,-27.056827420870867,4.5477341766143375,101.1333,17.88,426.37,436.8267,21.53,94.3
2025-08-18 07:30:00,7.34695918441388,0.5646198016355362,15.96821565997655,9.127517192733698,165.2,28.41667,424.8966,440.0566,22.05,93.4
2025-08-18 08:00:00,4.1578319937448,2.0849601092335774,58.99325874082397,24.290596090733164,179.6933,31.82,428.8167,445.6267,23.02,91.6
2025-08-18 08:30:00,0.9687048030757199,1.8189810896900247,51.44131414547847,17.759186632256313,136.48,23.02,430.2,444.6933,23.24,91.5
2025-08-18 09:00:00,2.481402722049059,1.1717502355278875,33.16531282631398,20.620619571584548,300.6567,53.04667,434.7967,453.5733,23.87,90.7
