file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,variances,,,,,,covariances,,,custom_variables,
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,H,qc_H,LE,qc_LE,co2_flux,qc_co2_flux,h2o_flux,qc_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,fast_t_mean
,[yyyy-mm-dd],[HH:MM],[ddd.ddd],[1=daytime],[#],[#],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],[W+1m-2],[W+1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[µmol+1s-1m-2],[mmol+1s-1m-2],[mmol+1m-3],[µmol+1mol_a-1],[µmol+1mol_d-1],[s],[1=default],[mmol+1m-3],[mmol+1mol_a-1],[mmol+1mol_d-1],[s],[1=default],[K],[K],[Pa],[kg+1m-3],[J+1kg-1K-1],[m+3mol-1],[mm+1hour-1],[kg+1m-3],[Pa],[Pa],[kg+1kg-1],[%],[Pa],[K],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[m+1s-1],[deg_from_north],[deg],[deg],[deg],[m+1s-1],[m+2s-2],[m],[#],[#],[K],[0=KJ/1=KM/2=HS],[m],[m],[m],[m],[m],[m],[m],[kg+1m-1s-2],[#],[W+1m-2],[#],[W+1m-2],[#],[µmol+1s-1m-2],[#],[mmol+1s-1m-2],[#],8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8u/v/w/ts/co2/h2o/ch4/none,8co2/h2o/ch4/none,8co2/h2o/ch4/none,8aa,8U,[#],[#],[#],[#],[#],[#],[m+2s-2],[m+2s-2],[m+2s-2],[K+2],--,--,[m+1K+1s-1],--,--,--
agrivoltaics2_ts_data_2026_01_04_2130.dat,2026-01-04,22:00,4.916,0,18000,18000,0.22043193354831284,0,3.1109318618203896,0,10.942275882544912,0,0.16453136347973962,2,0.24291801559494489,0,6.6773760062376869E-002,-0.26586746740667350,0.15426132717196611,-5.9022454091755289E-003,-1.4787505226873727E-012,-1.0157215810279546E-014,18.590770445443965,427.61331436246758,428.87299277404486,0.0000000000000000,0,127.69595993147954,2.9371828788504422,2.9458353359631460,0.0000000000000000,0,273.57534396192762,273.32058008093838,98885.620555772563,1.2590315261696217,1006.7330948032378,2.3001376710950816E-002,1.5741087410552426E-002,2.3010812373916523E-003,290.25226179330332,617.00095364386914,1.8276597444642872E-003,47.042433253812433,326.74869185056582,263.31980266432987,1.4536111789035389,2.8898467527338938,-0.22594256078237288,3.2427225836467279,3.2949865599359899E-014,-7.9542186109331995E-017,3.2427225836467279,8.5295480307125580,296.70268493726371,63.297315062736260,-3.9954243898749167,-9999.0,0.41842627925940340,1.2757798661821840,-2034.8326620619050,-3.4400863179121907E-003,0.28430391403153521,5.8657101088473683E-003,0,71.705933146746773,-10.881651998279427,24.614326448601247,61.293153160087719,93.475925934717651,131.10131522666285,196.41365999702654,0.21847893653580683,1.0089390631585482,3.6889213141215236,1.0090377636496941,10.720806554550130,1.0128442962914568,-0.10486089862963173,1.0128442962914568,0.23800140681546256,1.0128442962914568,800000099,800000099,800000099,800000199,800000099,800001099,899999999,899999999,89999,89999,89,89,4,1,0,62,72,1,1.3802488091998513,0.91233986406592382,0.25897105909859297,8.4808360506329864E-004,3.0832486319732388E-005,2.9780908034970217,2.9103715818002539E-003,-1.0486089862963174E-004,0.23800140681546256,-2.3144154127438870
agrivoltaics2_ts_data_2026_01_04_2200.dat,2026-01-04,22:30,4.937,0,17997,17997,0.15461725413280872,0,-5.5584157326357353,1,8.1576462397145697,0,1.3176036942229685,1,0.18108419952941326,0,-0.55967010000077988,0.37950551825045425,0.24978544868863287,8.4242992365630206E-003,3.8181226459141011E-010,2.6500781317489897E-012,18.633223784038101,428.76284738459725,430.04263370281257,0.0000000000000000,0,129.32926323597059,2.9759521915208631,2.9848349175350295,0.0000000000000000,0,273.49027949004278,273.23223568771624,98814.975818669438,1.2585204493762558,1006.7527681379928,2.3010663766722488E-002,1.1734256129505979E-002,2.3305133634428663E-003,293.86972789561804,613.05742921200431,1.8517882364151559E-003,47.935105895926363,319.18770131638627,263.47681370545592,0.47744060638306646,3.4132175654770855,-0.24136126069593658,3.4548891357132248,3.3308186543251332E-014,2.0490939679395920E-014,3.4548891357132248,6.7671126105934931,277.96286256822668,82.037137431773289,-4.0059911042544218,-9999.0,0.35050873044835423,0.76713898705915273,669.09589014476740,1.0461878638180636E-002,-0.68137494190116055,-1.2516101519558915E-002,0,70.795660799913719,-10.743514657794320,24.301859408304459,60.515066048974475,92.289293995923202,129.43704706017724,193.92028301426461,0.15383887901940255,1.0050596774909417,-5.0682621813015523,1.0068907722250391,8.1342248746336310,1.0113971833299222,1.5218496651043694,1.0113971833299222,0.18056428986148476,1.0113971833299222,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,4,5,0,61,30,7,0.77329230001439442,0.57336437547053321,0.18762129863337795,1.7609549229999999E-003,4.2244084009353879E-004,1.8146377845837511,-4.0001471143196804E-003,1.5218496651043694E-003,0.18056428986148476,-2.4082565994642122
agrivoltaics2_ts_data_2026_01_04_2230.dat,2026-01-04,23:00,4.958,0,18000,18000,0.19727394251288691,0,-6.6662768424850638,0,7.0672181581633895,0,0.41196212971488710,0,0.15688355346363461,0,0.20340461683105113,1.4142291975355052,-0.10844948091121662,3.1394149289860514E-002,2.6948537505733777E-010,1.9636155557895538E-012,18.595232424736018,428.26331699625229,429.60392057793132,0.0000000000000000,0,135.49487665133950,3.1205571398779912,3.1303254994654903,0.0000000000000000,0,273.53498578982885,273.26436916723577,98744.664000434015,1.2574084728224291,1006.8311985133447,2.3030812802670952E-002,1.0166054264443522E-002,2.4416177190914601E-003,307.91578620086494,614.48802697514645,1.9417856423465222E-003,50.109322343772675,306.57224077428151,264.07059120731702,0.56582169363558077,3.6625124821132760,-0.22583476844008787,3.7128362761184457,-7.6189394100285498E-014,1.4492175677183744E-014,3.7128362761184457,7.8207218061846948,278.78219764137691,81.217802358623118,-3.4871915026949809,-9999.0,0.39609254711910019,1.2041880702264933,804.70918363470321,8.6987947228121133E-003,-0.94326744884545610,-1.3293937348311986E-002,0,69.794324710442453,-10.591558043037699,23.958133131978471,59.659139020299165,90.983951271442919,127.60628532885792,191.17746833228199,0.19629922470661956,1.0049654694649157,-6.2282094833562480,1.0070022390373332,7.0815724156882496,1.0114698278441538,0.69517338206052603,1.0114698278441538,0.15720220033110549,1.0114698278441538,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,15,8,1,27,31,9,1.1687701906784194,0.99132458444542193,0.24828136532914519,3.6437850287565601E-003,1.0015016266890998E-003,15.772760220269831,-4.9196042104344600E-003,6.9517338206052600E-004,0.15720220033110549,-2.3929101304478109
agrivoltaics2_ts_data_2026_01_04_2300.dat,2026-01-04,23:30,4.979,0,18000,18000,0.34286068643495526,0,-8.5750674405352907,0,4.9337977806882174,0,0.77515809273938663,0,0.10953704931509362,0,0.77965832876874808,2.8946561059720302,-0.42568211767087671,6.4265319075535066E-002,1.1106784339182849E-010,8.9024763647410249E-013,18.486623708301117,426.30009952937519,427.76173764393332,0.0000000000000000,0,148.17675899802342,3.4169444948691829,3.4286600359036417,0.0000000000000000,0,273.68413469441731,273.38767619122336,98673.790067491325,1.2557988573221750,1006.9929233659468,2.3059921933606085E-002,7.0980007956180655E-003,2.6701452428942616E-003,336.88758994736554,620.00700212332333,2.1262523272142430E-003,54.336094397907537,283.11941217595779,265.22282056273127,1.1867836785918133,4.1226946061799730,-0.29079521684873277,4.2999567641709859,-9.3562908694672028E-015,6.0080112596198560E-015,4.2999567641709859,9.6346179972338728,286.05931162553361,73.940688374466362,-3.8777284954724296,-9999.0,0.52251504931125170,1.7979324916695243,1435.4554538385817,4.8765010305831177E-003,-1.7380257200851776,-1.2977535896965330E-002,0,69.402152640104021,-10.532044418354310,23.823513150901327,59.323916233041530,90.472715369588073,126.88926970741258,190.10324827400390,0.34121152278233985,1.0048332589684184,-8.2393448540865961,1.0073017284495573,5.0238321836292403,1.0116775130246978,1.1733348021936176,1.0116775130246978,0.11153593602942305,1.0116775130246978,800000099,800000099,800000099,800000199,800000099,800001099,899999999,899999999,89999,89999,89,89,5,2,1,53,132,57,1.6718435977269914,1.4858275019575156,0.43819388365454154,2.2161663950390925E-003,2.7384994075186676E-004,1.2501977839135685,-6.5154764342051242E-003,1.1733348021936176E-003,0.11153593602942305,-2.2763344776365524
agrivoltaics2_ts_data_2026_01_04_2330.dat,2026-01-05,00:00,5.000,0,17995,17995,0.37080630725742963,0,-6.9516567999505972,0,7.1019688819952451,0,0.51065501830882964,0,0.15767258232274264,0,-3.4946419517729470E-002,0.69577705236196441,0.16963785365826148,1.5447119860654227E-002,2.8930346177426786E-010,2.3629046397340066E-012,18.509759651246618,427.08291492408773,428.57789197948364,0.0000000000000000,0,151.17965299156376,3.4882271889738257,3.5004375102704546,0.0000000000000000,0,273.68478444685832,273.38214619229711,98616.425052314880,1.2550604364286173,1007.0313605927653,2.3073390631267544E-002,1.0217183334513723E-002,2.7242573935850082E-003,343.70785643163470,619.75783478690266,2.1706184933509001E-003,55.458412486195535,276.04997835526797,265.48120055629914,0.84899907676549446,4.3113985553644083,-0.29356480971834986,4.4039910573311740,-3.3409400444959064E-014,1.5629779490669048E-014,4.4039910573311740,9.8496236088263984,281.14012921954071,78.859870780459289,-3.8221026577381458,-9999.0,0.54355217343024442,1.8779543625733344,1992.4655417317119,3.5132351618568465E-003,-0.97883515338602567,-1.0119043237266440E-002,0,75.268325943348316,-11.422258848963081,25.837180616808581,64.338232942420873,98.119864735765177,137.61450542575923,206.17160577392067,0.36902901789025860,1.0048161236136166,-6.5072217380905384,1.0073384550834672,7.1308921994866692,1.0116855041274300,0.80635647712959901,1.0116855041274300,0.15831471610761105,1.0116855041274300,800001099,800000099,800000099,800000199,800001099,800001099,899999999,899999999,89999,89999,89,89,8,1,3,77,202,68,2.0492837142106257,1.3194985222651932,0.38712648867084987,1.7584842530004774E-003,5.7664990782200941E-005,1.7061934917363288,-5.1485859955196604E-003,8.0635647712959900E-004,0.15831471610761105,-2.2740609104615457
agrivoltaics2_ts_data_2026_01_05_0000.dat,2026-01-05,00:30,5.020,0,18000,18000,0.37730911881284190,0,-7.6585621261496453,0,6.2545179819862540,0,0.54976734630277735,1,0.13887164544651950,0,0.64880520689460908,0.78266264301793320,5.5525869064944541E-002,1.7377781849610349E-002,1.4785315458778362E-010,1.2346490449109058E-012,18.501897308991275,427.33940892601817,428.86983153169223,0.0000000000000000,0,154.50025334442998,3.5685014266641399,3.5812812338564419,0.0000000000000000,0,273.79463652123343,273.48491580404885,98554.912717447936,1.2537683069676724,1007.0761686066083,2.3097058738854107E-002,8.9988826249344633E-003,2.7840946129688996E-003,351.38928571367683,624.39076820872242,2.2205814244120031E-003,56.277143033641678,273.00148249504559,265.76680096504907,0.97433845921766393,4.4698022401862794,-0.25918507091527276,4.5821004354412009,-2.3638889994978987E-015,7.9912428503174182E-015,4.5821004354412009,10.298957787312178,282.29711166520326,77.702888334796725,-3.2426485062080368,-9999.0,0.54858004649092129,1.8565584206598029,1858.4073468133784,3.7666661251651527E-003,-1.2244847881494949,-1.1056753469755033E-002,0,72.549608053288395,-11.009682920265739,24.903932742736067,62.014313780899251,94.575741383956270,132.64382203213151,198.72461627316011,0.37550582627853363,1.0048023024094723,-7.2547859859624166,1.0074793721124709,6.3119412346111199,1.0118198577977724,0.89030123278605755,1.0118198577977724,0.14014663763646501,1.0118198577977724,800001099,800000099,800000099,800000199,800001099,800001099,899999999,899999999,89999,89999,89,89,20,2,0,61,204,65,2.0338648138310198,1.2469439053627069,0.43230812212587927,4.2325108564945360E-003,2.0339830243076902E-004,0.94104397453553512,-5.7457271550567781E-003,8.9030123278605760E-004,0.14014663763646501,-2.1622847875224203
agrivoltaics2_ts_data_2026_01_05_0030.dat,2026-01-05,01:00,5.041,0,17997,17997,0.48006568308758824,0,0.21074121402822937,2,14.286902162194144,1,0.92263766545601977,0,0.31727600815017831,1,1.2163195647342930,0.81488268309603218,-5.8908269604411687E-002,1.8096485988933906E-002,7.4133181711272928E-010,6.3397008589735310E-012,18.471490047080930,427.06701618091267,428.63245901349433,0.0000000000000000,0,157.96397593466955,3.6521798563377832,3.6655671669068135,0.0000000000000000,0,273.99497316460838,273.67776463667695,98527.738564717380,1.2524998598658126,1007.1240985543964,2.3120333827557273E-002,2.0559485328131552E-002,2.8465108951144483E-003,359.52035629613067,633.16801516462965,2.2726636435866838E-003,56.781193567184850,273.64765886849898,266.06313313814007,1.7612158276266767,4.1117113665644869,-0.27178581183459460,4.4812854273002589,-5.4186514965409330E-014,4.0133839512848760E-014,4.4812854273002589,10.424927521333997,293.18745061910079,66.812549380899242,-3.4770698252343344,-9999.0,0.61910097512800077,2.3788907827307462,-97056.488621330514,-7.2122947156173748E-005,1.4750658444760029E-002,2.6985304044995965E-004,0,74.795746133946224,-11.350543039661741,25.674959260901598,63.934278829184969,97.503809225107375,136.75047881257248,204.87713646110382,0.47653709675784039,1.0074046414303417,1.0014613779544193,1.0089132229066196,14.052641421132831,1.0126517832667887,0.76630037622945746,1.0126517832667887,0.31207366883641752,1.0126517832667887,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,10,1,2,92,160,27,2.3970566225578627,1.8505351257261398,0.51018981717748968,5.8740762716571636E-003,8.7028092248146941E-005,3.1428480200909021,7.9391412939587623E-004,7.6630037622945745E-004,0.31207366883641752,-1.9817109019609056
agrivoltaics2_ts_data_2026_01_05_0100.dat,2026-01-05,01:30,5.062,0,18000,18000,0.43299986277266034,0,-5.1523946825306801,1,10.921976466809298,0,0.74487014201597668,0,0.24259412724863849,0,1.2221079882061801,0.80821899234667094,0.15562914691905244,1.7951804022829351E-002,4.5232726558132517E-011,3.9495342874964617E-013,18.486618500439587,427.78727152021071,429.39115966974560,0.0000000000000000,0,161.41749388800721,3.7352612260776046,3.7492657129213418,0.0000000000000000,0,274.19634700181751,273.87169097428682,98514.760395182297,1.2514089117759863,1007.1717582880863,2.3140374293440336E-002,1.5720099445711774E-002,2.9087432896998740E-003,367.64074025238983,642.10435764634087,2.3243747605823073E-003,57.255605864441037,274.46361739395104,266.35318749402410,2.3378114017130862,3.3112590750016992,-0.27518309090885573,4.0626991699217569,1.2591882576409829E-014,2.4467820633101151E-015,4.0626991699217569,9.3969467647051097,305.22281335192162,54.777186648078384,-3.8838491636947214,-9999.0,0.58822605543162210,1.9065849151843934,3404.7038218200814,2.0559791295613932E-003,-0.47174563122235696,-6.9496363948643829E-003,0,75.362744703784912,-11.436587260129242,25.869591521879748,64.418940678735822,98.242949125997654,137.78713303315646,206.43023338667038,0.43090259092882821,1.0048671599753238,-4.5090727564283322,1.0070627616716386,10.865749826064029,1.0114070577436982,0.90679258731175139,1.0114070577436982,0.24134524588717679,1.0114070577436982,800000099,800000099,800000099,800000199,800000099,800001099,899999999,899999999,89999,89999,89,89,2,11,0,76,160,25,1.8028091097256536,1.5584030047534310,0.45195771588970224,3.2973755363512264E-003,5.3388438157720112E-005,0.99625848735166478,-3.5775396859735148E-003,9.0679258731175144E-004,0.24134524588717679,-1.8017608083296042
agrivoltaics2_ts_data_2026_01_05_0130.dat,2026-01-05,02:00,5.083,0,18000,18000,0.45370742276364118,0,-10.047338334888742,1,10.709250777977406,0,0.89646529471054215,0,0.23791157416965922,0,1.1826582094250762,0.36930005946356137,4.4318273352462606E-002,8.2041928337883586E-003,-1.5642664907410367E-010,-1.3790954574239632E-012,18.467573266890312,427.99268763956195,429.61374395147681,0.0000000000000000,0,162.81462623384260,3.7732878306098505,3.7875794580865163,0.0000000000000000,0,274.38782417127823,274.05963718875898,98434.726207899308,1.2495168422550169,1007.1949725719576,2.3175361562360275E-002,1.5416670006193917E-002,2.9339196150031952E-003,371.07728533208808,650.87196579391377,2.3480432722365854E-003,57.012331892257691,279.79468046182569,266.47422628420270,2.1214936297260629,3.9115889005676783,-0.22913479168516654,4.4557564678483681,-1.1011858024885438E-014,-8.4703413282000632E-015,4.4557564678483681,12.207062617882203,298.47368169029994,61.526318309700088,-2.9477036735077533,-9999.0,0.60258301361992406,2.4986164203184402,1875.8887621067779,3.7315645476432313E-003,-0.93819246025596614,-1.3248859001781646E-002,0,69.786372644142389,-10.590351286297397,23.955403444946157,59.652341713628999,90.973584949886643,127.59174641547995,191.15568639070489,0.45153478710767203,1.0048116683763970,-9.3780399843161923,1.0073819358426443,10.756218980615147,1.0117288732891494,1.3172663356705996,1.0117288732891494,0.23895499721176813,1.0117288732891494,800001099,800000099,800000099,800000199,800000099,800001099,899999999,899999999,89999,89999,89,89,6,8,1,92,193,41,2.3475901751465513,2.0748539084504709,0.57478875703985832,6.5820485043323104E-003,1.9248988455129929E-004,1.0327288681297999,-7.4517180880080474E-003,1.3172663356705995E-003,0.23895499721176813,-1.6107535786165053
agrivoltaics2_ts_data_2026_01_05_0200.dat,2026-01-05,02:30,5.104,0,18000,18000,0.44666583733851828,0,-4.1985397867651857,1,10.094098079046374,0,0.51426979534764727,1,0.22430309945327845,0,1.6961488592808744,0.47656591480954302,-1.2170336023721223E-002,1.0589872512479720E-002,7.0753645526585251E-011,6.3199344353087043E-013,18.432769536124333,427.93617883099211,429.57822367559163,0.0000000000000000,0,164.64719812308408,3.8224582953710859,3.8371255477514690,0.0000000000000000,0,274.66244466061062,274.32965246996497,98360.536780598966,1.2473230313543506,1007.2254147138360,2.3216054320666660E-002,1.4534840844572443E-002,2.9669425610131367E-003,375.62367486290339,663.65371239715103,2.3786481019208096E-003,56.599348100703224,288.03003753424764,266.63283305015131,2.3241853564140760,4.3156790277015089,-0.32274657246445709,4.9123404188991158,-3.6538821693950420E-016,3.8384706860205163E-015,4.9123404188991158,10.622176119234650,298.30444213894515,61.695557861054844,-3.7671139820439694,-9999.0,0.59841421015960927,2.5625369848542339,4394.2640731777901,1.5929857385511713E-003,-0.41594006258772526,-5.5845831051737236E-003,0,68.410391986856084,-10.381540912986850,23.483073811970137,58.476174143230487,89.179855193314410,125.07601492743827,187.38666219532033,0.44454065145106098,1.0047806334033127,-3.6045183325240555,1.0076725109198437,10.025927261799646,1.0119578449564488,0.63533240450212569,1.0119578449564488,0.22278826122989664,1.0119578449564488,800000099,800000099,800000099,800000199,800001099,800001099,899999999,899999999,89999,89999,89,89,10,2,1,67,160,53,2.4696839847452718,2.0595911413580481,0.59579884360514790,9.5790550496655507E-003,1.5173704458655237E-004,1.3642793561642650,-2.8690731531112713E-003,6.3533240450212565E-004,0.22278826122989664,-1.3520636967155562
agrivoltaics2_ts_data_2026_01_05_0230.dat,2026-01-05,03:00,5.124,0,18000,18000,0.39578927506257711,0,-7.2229808413184591,1,10.675052128172645,0,0.73829823160940244,0,0.23729335265740170,0,2.2490577786985062,1.0406690640091087,7.5024744272267074E-002,2.3132800499760502E-002,-2.2152849710164237E-010,-2.0327936264385619E-012,18.418751345819896,428.28508002394619,429.97489726141271,0.0000000000000000,0,169.01446465174340,3.9300369585044814,3.9455430886643041,0.0000000000000000,0,275.03083911895749,274.68823143053157,98337.384620876735,1.2453510544155790,1007.2888150693285,2.3252666371498889E-002,1.5376609252199629E-002,3.0456407052079802E-003,386.09106405451200,680.97077033660241,2.4456081635850424E-003,56.697156599492224,294.87970628209041,266.99161265499720,2.6598065147923777,3.5362098993191862,-0.30636435923005123,4.4354492747388257,-1.5700696775621945E-014,-1.2027335238005582E-014,4.4354492747388257,10.324093313843665,306.94913380182618,53.050866198173814,-3.9606748592881522,-9999.0,0.56374942827344399,2.3668671835895556,2135.2923244734989,3.2782396675949260E-003,-0.67662253585218690,-1.0213734021495550E-002,0,67.845001167389910,-10.295740674841115,23.288993439668140,57.992886574516653,88.442811157412521,124.04230018730091,185.83796914710626,0.39389397175735541,1.0048117093459588,-6.5747184185027443,1.0073529385415589,10.667784894844852,1.0116931733954360,1.0110464910908763,1.0116931733954360,0.23713181094873456,1.0116931733954360,800000099,800000099,800000099,800000199,800000099,800001099,899999999,899999999,89999,89999,89,89,4,7,1,45,151,17,2.1615560922994135,2.0323213821970088,0.53985689268268910,1.7096617415003408E-002,6.5104249730940170E-005,3.4969655014442140,-5.2412074933199321E-003,1.0110464910908763E-003,0.23713181094873456,-1.0036352463728548
agrivoltaics2_ts_data_2026_01_05_0300.dat,2026-01-05,03:30,5.145,0,17993,17993,0.35281260005136589,0,-19.689524012449393,0,8.3246208808798912,0,1.1563551401584766,0,0.18507358459314563,0,0.97872381146978038,1.1814694507154695,0.18029127384291804,2.6266515852202400E-002,-7.8922375975791912E-011,-7.4528195187728210E-013,18.435137838425028,429.12441769479284,430.87044239301287,0.0000000000000000,0,174.08720076499552,4.0523195058886241,4.0688076143499625,0.0000000000000000,0,275.19790315879811,274.84443180715084,98292.029589849175,1.2440118992810674,1007.3573021725202,2.3277526940989460E-002,1.1992768281635835E-002,3.1370514115350015E-003,397.90515438949632,688.63767585007190,2.5217213865461811E-003,57.781496473934865,290.73252146057558,267.38631261149294,1.8920867032990460,3.3586982934418659,-0.23888258068533155,3.8623711896353314,9.9562906204457854E-014,-4.2810841268184677E-015,3.8623711896353314,9.1849995795280073,299.39426991554569,60.605730084454294,-3.5459317831484731,-9999.0,0.53254924844473994,2.0402575236862326,660.12476913884814,1.0604055971315396E-002,-2.3652157010143937,-2.9503080740059733E-002,0,67.969019639794098,-10.314560956494779,23.331564968012472,58.098895699426770,88.604481761674307,124.26904550851883,186.17767495669798,0.35108295453951688,1.0049266006494608,-19.085063709883407,1.0071477105207884,8.6380171076823871,1.0116398211290534,2.1063739702455382,1.0116398211290534,0.19204103259135089,1.0116398211290534,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,8,1,0,14,89,53,1.9796099863521686,1.6213449025505529,0.47956015846974409,5.5550651941332395E-003,1.3114270769226530E-004,1.7752246216693772,-1.5229496331604002E-002,2.1063739702455384E-003,0.19204103259135089,-0.83093881638525513
agrivoltaics2_ts_data_2026_01_05_0330.dat,2026-01-05,04:00,5.166,0,17999,17999,0.17821304052750878,0,-27.133209964572753,0,0.64219136537828414,0,0.83306393963760428,0,1.4277336737279062E-002,0,4.2055728892053841E-002,0.27459835301429020,5.5207647519203699E-002,6.1049297216536876E-003,1.3671692712278957E-010,1.2993270379246639E-012,18.443194446407944,429.38147595937266,431.14085197578368,0.0000000000000000,0,175.27998700846524,4.0807453256825976,4.0974660410768653,0.0000000000000000,0,275.20710487520438,274.85114472708625,98279.401341741206,1.2438083666543795,1007.3727964730082,2.3281296372332092E-002,9.2517142057568314E-004,3.1585454200106001E-003,400.64124091148307,688.96861802533988,2.5394148364723725E-003,58.150869347251991,288.32737711385681,267.47623641443994,2.1374668906422367,1.9416229887295435,-0.17714129106682946,2.8931027593149135,5.8730456791168001E-014,7.4128658958761350E-015,2.8931027593149135,7.6117560221925711,317.74875507034130,42.251244929658661,-3.5103491251094128,-9999.0,0.37852363586768911,1.2241500923826156,171.99742158795175,4.0698284517134545E-002,-42.250972883433086,-5.7209016258241638E-002,0,66.436670731141533,-10.082021097766825,22.805559174411787,56.789066899618504,86.606910196735384,121.46742298588372,181.98033389532509,0.17726919552714718,1.0053243599236454,-26.901737458276571,1.0072674105324870,1.2454439425176171,1.0122834531869274,2.2523752902291521,1.0122834531869274,2.7688977948581019E-002,1.0122834531869274,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,5,3,1,3,4,41,1.1331550347340904,1.0586569375012036,0.25648821252993725,1.9833023108912089E-002,2.4133615802126549E-004,0.16840817066300073,-2.1470227058048828E-002,2.2523752902291519E-003,2.7688977948581019E-002,-0.84000950669227503
agrivoltaics2_ts_data_2026_01_05_0400.dat,2026-01-05,04:30,5.187,0,17998,17998,0.14372432715607139,0,-27.645311233134240,0,-2.7015587993747490,1,0.38905756326951724,0,-6.0062732677969868E-002,1,0.12033290977070507,0.34393809064148495,5.6380480805272283E-002,7.6466451889745865E-003,-2.2115745551664450E-010,-2.1188783541181302E-012,18.449589135209937,429.64406467738343,431.41994409813566,0.0000000000000000,0,176.76290844297239,4.1163591184097470,4.1333735683877739,0.0000000000000000,0,275.22944954970581,274.87035697436625,98261.367559720180,1.2434765219202220,1007.3923686741047,2.3287459765563744E-002,-3.8920650775324472E-003,3.1852676647182738E-003,404.05901643276695,689.91705349799190,2.5615824734667825E-003,58.566318136958913,285.85803706522495,267.58780121059556,2.2405902312679418,1.6535876228525863,-0.20820335764970657,2.7924801250933777,2.1782029858033137E-014,-1.1987120899867560E-014,2.7924801250933777,6.7470005198384086,323.57214411198436,36.427855888015614,-4.2758598888707393,-9999.0,0.33997450271603963,1.0255871358414517,122.29462360996324,5.7238820427014392E-002,10.233096255218467,-6.4914077554359087E-002,0,61.525305277459012,-9.3367024420013145,21.119646345721282,52.590905579248272,80.204449295107935,112.48788053688087,168.52734301984822,0.14295367099122636,1.0053909505051628,-27.588856150789969,1.0075544700045054,-2.0261248863687951,1.0128211911353138,1.8721346952118043,1.0128211911353138,-4.5046066534001082E-002,1.0128211911353138,800000099,800000099,800000099,800000199,800000099,800000099,899999999,899999999,89999,89999,89,89,12,0,0,0,3,11,0.80805424855732944,0.99241715141609366,0.25070287170948030,2.3373697979030987E-002,3.0185832283693910E-004,0.34680291943840386,-2.2024063390106388E-002,1.8721346952118043E-003,-4.5046066534001082E-002,-0.83064192570253514
