station,valid,drct
MSN,2025-02-13 13:53,300.00
EFT,2025-02-13 13:55,300.00
RYV,2025-02-13 14:35,290.00
JVL,2025-02-13 14:45,290.00
MSN,2025-02-13 14:53,300.00
EFT,2025-02-13 14:55,300.00
EFT,2025-02-13 15:35,300.00
JVL,2025-02-13 15:45,290.00
MSN,2025-02-13 15:53,300.00
RYV,2025-02-13 15:55,280.00
JVL,2025-02-13 16:45,290.00
MSN,2025-02-13 16:53,300.00
EFT,2025-02-13 16:55,280.00
RYV,2025-02-13 16:55,290.00
JVL,2025-02-13 17:45,300.00
MSN,2025-02-13 17:53,300.00
RYV,2025-02-13 17:55,280.00
EFT,2025-02-13 17:55,280.00
JVL,2025-02-13 18:45,290.00
MSN,2025-02-13 18:53,310.00
RYV,2025-02-13 18:55,280.00
EFT,2025-02-13 18:55,270.00
EFT,2025-02-13 19:35,270.00
JVL,2025-02-13 19:45,280.00
MSN,2025-02-13 19:53,280.00
RYV,2025-02-13 19:55,280.00
JVL,2025-02-13 20:45,280.00
MSN,2025-02-13 20:53,260.00
EFT,2025-02-13 20:55,280.00
RYV,2025-02-13 20:55,270.00
JVL,2025-02-13 21:45,280.00
MSN,2025-02-13 21:53,270.00
EFT,2025-02-13 21:55,260.00
RYV,2025-02-13 21:55,270.00
JVL,2025-02-13 22:45,260.00
MSN,2025-02-13 22:53,260.00
RYV,2025-02-13 22:55,250.00
EFT,2025-02-13 22:55,270.00
JVL,2025-02-13 23:45,240.00
RYV,2025-02-13 23:50,250.00
MSN,2025-02-13 23:53,270.00
EFT,2025-02-13 23:55,250.00
JVL,2025-02-14 00:45,260.00
MSN,2025-02-14 00:53,null
EFT,2025-02-14 00:55,240.00
RYV,2025-02-14 00:55,230.00
JVL,2025-02-14 01:45,250.00
MSN,2025-02-14 01:53,240.00
RYV,2025-02-14 01:55,240.00
EFT,2025-02-14 01:55,250.00
RYV,2025-02-14 02:35,230.00
JVL,2025-02-14 02:45,250.00
MSN,2025-02-14 02:53,240.00
EFT,2025-02-14 02:55,250.00
MSN,2025-02-14 03:53,null
EFT,2025-02-14 03:55,240.00
JVL,2025-02-14 03:55,270.00
RYV,2025-02-14 03:55,240.00
RYV,2025-02-14 04:50,220.00
MSN,2025-02-14 04:53,0.00
JVL,2025-02-14 04:55,260.00
EFT,2025-02-14 04:55,240.00
MSN,2025-02-14 05:53,200.00
JVL,2025-02-14 05:55,200.00
RYV,2025-02-14 05:55,210.00
EFT,2025-02-14 05:55,230.00
MSN,2025-02-14 06:53,0.00
RYV,2025-02-14 06:55,210.00
JVL,2025-02-14 06:55,0.00
EFT,2025-02-14 06:55,230.00
MSN,2025-02-14 07:53,0.00
RYV,2025-02-14 07:55,0.00
EFT,2025-02-14 07:55,230.00
JVL,2025-02-14 07:55,0.00
MSN,2025-02-14 08:53,0.00
RYV,2025-02-14 08:55,0.00
JVL,2025-02-14 08:55,0.00
EFT,2025-02-14 08:55,210.00
MSN,2025-02-14 09:53,190.00
JVL,2025-02-14 09:55,180.00
EFT,2025-02-14 09:55,210.00
RYV,2025-02-14 09:55,0.00
MSN,2025-02-14 10:53,180.00
EFT,2025-02-14 10:55,200.00
RYV,2025-02-14 10:55,0.00
JVL,2025-02-14 10:55,0.00
JVL,2025-02-14 11:45,130.00
MSN,2025-02-14 11:53,180.00
RYV,2025-02-14 11:55,0.00
EFT,2025-02-14 11:55,190.00
JVL,2025-02-14 12:45,0.00
MSN,2025-02-14 12:53,190.00
RYV,2025-02-14 12:55,0.00
EFT,2025-02-14 12:55,190.00
JVL,2025-02-14 13:45,160.00
MSN,2025-02-14 13:53,180.00
RYV,2025-02-14 13:55,0.00
EFT,2025-02-14 13:55,180.00
JVL,2025-02-14 14:45,170.00
MSN,2025-02-14 14:53,170.00
RYV,2025-02-14 14:55,0.00
EFT,2025-02-14 14:55,180.00
JVL,2025-02-14 15:45,160.00
MSN,2025-02-14 15:53,180.00
RYV,2025-02-14 15:55,160.00
EFT,2025-02-14 15:55,170.00
JVL,2025-02-14 16:45,160.00
MSN,2025-02-14 16:53,160.00
RYV,2025-02-14 16:55,180.00
EFT,2025-02-14 16:55,190.00
JVL,2025-02-14 17:45,170.00
MSN,2025-02-14 17:53,160.00
RYV,2025-02-14 17:55,180.00
EFT,2025-02-14 17:55,170.00
JVL,2025-02-14 18:45,150.00
MSN,2025-02-14 18:53,150.00
EFT,2025-02-14 18:55,160.00
RYV,2025-02-14 18:55,170.00
JVL,2025-02-14 19:45,150.00
MSN,2025-02-14 19:53,160.00
RYV,2025-02-14 19:55,150.00
EFT,2025-02-14 19:55,150.00
JVL,2025-02-14 20:45,150.00
MSN,2025-02-14 20:53,170.00
EFT,2025-02-14 20:55,140.00
RYV,2025-02-14 20:55,150.00
JVL,2025-02-14 21:45,150.00
MSN,2025-02-14 21:53,160.00
RYV,2025-02-14 21:55,130.00
EFT,2025-02-14 21:55,140.00
MSN,2025-02-14 22:53,150.00
RYV,2025-02-14 22:55,140.00
EFT,2025-02-14 22:55,150.00
JVL,2025-02-14 23:45,140.00
MSN,2025-02-14 23:53,150.00
RYV,2025-02-14 23:55,160.00
EFT,2025-02-14 23:55,140.00
JVL,2025-02-15 00:45,140.00
MSN,2025-02-15 00:53,140.00
RYV,2025-02-15 00:55,130.00
EFT,2025-02-15 00:55,130.00
JVL,2025-02-15 01:45,130.00
MSN,2025-02-15 01:53,130.00
RYV,2025-02-15 01:55,120.00
EFT,2025-02-15 01:55,130.00
JVL,2025-02-15 02:45,120.00
MSN,2025-02-15 02:53,120.00
RYV,2025-02-15 02:55,130.00
EFT,2025-02-15 02:55,130.00
MSN,2025-02-15 03:53,140.00
RYV,2025-02-15 03:55,130.00
EFT,2025-02-15 03:55,140.00
JVL,2025-02-15 03:55,120.00
MSN,2025-02-15 04:53,150.00
JVL,2025-02-15 04:55,160.00
EFT,2025-02-15 04:55,140.00
RYV,2025-02-15 04:55,140.00
MSN,2025-02-15 05:53,140.00
JVL,2025-02-15 05:55,130.00
RYV,2025-02-15 05:55,140.00
EFT,2025-02-15 05:55,130.00
MSN,2025-02-15 06:53,130.00
RYV,2025-02-15 06:55,130.00
EFT,2025-02-15 06:55,110.00
JVL,2025-02-15 06:55,100.00
MSN,2025-02-15 07:53,110.00
EFT,2025-02-15 07:55,100.00
JVL,2025-02-15 07:55,90.00
RYV,2025-02-15 07:55,100.00
MSN,2025-02-15 08:53,10.00
EFT,2025-02-15 08:55,60.00
JVL,2025-02-15 08:55,90.00
RYV,2025-02-15 08:55,0.00
MSN,2025-02-15 09:53,0.00
EFT,2025-02-15 09:55,60.00
RYV,2025-02-15 09:55,0.00
JVL,2025-02-15 09:55,90.00
MSN,2025-02-15 10:53,360.00
EFT,2025-02-15 10:55,40.00
JVL,2025-02-15 10:55,70.00
RYV,2025-02-15 10:55,0.00
JVL,2025-02-15 11:15,20.00
MSN,2025-02-15 11:53,350.00
EFT,2025-02-15 11:55,20.00
RYV,2025-02-15 11:55,0.00
JVL,2025-02-15 12:45,30.00
MSN,2025-02-15 12:53,330.00
RYV,2025-02-15 12:55,0.00
EFT,2025-02-15 12:55,20.00
JVL,2025-02-15 13:45,340.00
MSN,2025-02-15 13:53,350.00
RYV,2025-02-15 13:55,0.00
EFT,2025-02-15 13:55,20.00
JVL,2025-02-15 14:45,350.00
MSN,2025-02-15 14:53,360.00
RYV,2025-02-15 14:55,0.00
EFT,2025-02-15 14:55,10.00
JVL,2025-02-15 15:45,10.00
MSN,2025-02-15 15:53,340.00
RYV,2025-02-15 15:55,350.00
EFT,2025-02-15 15:55,10.00
JVL,2025-02-15 16:45,360.00
MSN,2025-02-15 16:53,350.00
RYV,2025-02-15 16:55,350.00
EFT,2025-02-15 16:55,20.00
JVL,2025-02-15 17:45,360.00
MSN,2025-02-15 17:53,350.00
EFT,2025-02-15 17:55,10.00
RYV,2025-02-15 17:55,340.00
JVL,2025-02-15 18:45,350.00
MSN,2025-02-15 18:53,360.00
EFT,2025-02-15 18:55,10.00
RYV,2025-02-15 18:55,350.00
JVL,2025-02-15 19:45,350.00
MSN,2025-02-15 19:53,360.00
EFT,2025-02-15 19:55,10.00
RYV,2025-02-15 19:55,350.00
JVL,2025-02-15 20:45,10.00
MSN,2025-02-15 20:53,350.00
RYV,2025-02-15 20:55,330.00
EFT,2025-02-15 20:55,360.00
JVL,2025-02-15 21:45,20.00
MSN,2025-02-15 21:53,350.00
EFT,2025-02-15 21:55,10.00
RYV,2025-02-15 21:55,350.00
JVL,2025-02-15 22:45,10.00
MSN,2025-02-15 22:53,360.00
EFT,2025-02-15 22:55,10.00
RYV,2025-02-15 22:55,360.00
JVL,2025-02-15 23:45,10.00
MSN,2025-02-15 23:53,10.00
EFT,2025-02-15 23:55,360.00
RYV,2025-02-15 23:55,360.00
JVL,2025-02-16 00:45,20.00
MSN,2025-02-16 00:53,30.00
RYV,2025-02-16 00:55,20.00
EFT,2025-02-16 00:55,360.00
JVL,2025-02-16 01:45,20.00
MSN,2025-02-16 01:53,20.00
EFT,2025-02-16 01:55,30.00
RYV,2025-02-16 01:55,20.00
JVL,2025-02-16 02:45,20.00
MSN,2025-02-16 02:53,10.00
EFT,2025-02-16 02:55,30.00
RYV,2025-02-16 02:55,350.00
MSN,2025-02-16 03:53,10.00
JVL,2025-02-16 03:55,360.00
RYV,2025-02-16 03:55,360.00
EFT,2025-02-16 03:55,20.00
MSN,2025-02-16 04:53,360.00
RYV,2025-02-16 04:55,350.00
EFT,2025-02-16 04:55,10.00
JVL,2025-02-16 04:55,360.00
MSN,2025-02-16 05:53,340.00
RYV,2025-02-16 05:55,350.00
JVL,2025-02-16 05:55,360.00
EFT,2025-02-16 05:55,10.00
MSN,2025-02-16 06:53,350.00
JVL,2025-02-16 06:55,360.00
RYV,2025-02-16 06:55,350.00
EFT,2025-02-16 06:55,360.00
MSN,2025-02-16 07:53,350.00
RYV,2025-02-16 07:55,350.00
EFT,2025-02-16 07:55,350.00
JVL,2025-02-16 07:55,360.00
MSN,2025-02-16 08:53,340.00
JVL,2025-02-16 08:55,360.00
RYV,2025-02-16 08:55,340.00
EFT,2025-02-16 08:55,350.00
MSN,2025-02-16 09:53,340.00
RYV,2025-02-16 09:55,350.00
EFT,2025-02-16 09:55,350.00
JVL,2025-02-16 09:55,360.00
MSN,2025-02-16 10:53,340.00
RYV,2025-02-16 10:55,340.00
EFT,2025-02-16 10:55,340.00
JVL,2025-02-16 10:55,360.00
JVL,2025-02-16 11:45,340.00
MSN,2025-02-16 11:53,340.00
EFT,2025-02-16 11:55,350.00
RYV,2025-02-16 11:55,330.00
JVL,2025-02-16 12:45,330.00
MSN,2025-02-16 12:53,330.00
RYV,2025-02-16 12:55,340.00
EFT,2025-02-16 12:55,340.00
JVL,2025-02-16 13:45,330.00
MSN,2025-02-16 13:53,330.00
EFT,2025-02-16 13:55,330.00
RYV,2025-02-16 13:55,320.00
JVL,2025-02-16 14:45,330.00
MSN,2025-02-16 14:53,330.00
EFT,2025-02-16 14:55,330.00
RYV,2025-02-16 14:55,330.00
JVL,2025-02-16 15:45,340.00
MSN,2025-02-16 15:53,330.00
EFT,2025-02-16 15:55,330.00
RYV,2025-02-16 15:55,330.00
JVL,2025-02-16 16:45,330.00
MSN,2025-02-16 16:53,320.00
RYV,2025-02-16 16:55,320.00
EFT,2025-02-16 16:55,340.00
JVL,2025-02-16 17:45,330.00
MSN,2025-02-16 17:53,320.00
RYV,2025-02-16 17:55,310.00
EFT,2025-02-16 17:55,320.00
JVL,2025-02-16 18:45,320.00
MSN,2025-02-16 18:53,310.00
EFT,2025-02-16 18:55,330.00
RYV,2025-02-16 18:55,300.00
JVL,2025-02-16 19:45,330.00
MSN,2025-02-16 19:53,300.00
EFT,2025-02-16 19:55,310.00
RYV,2025-02-16 19:55,310.00
JVL,2025-02-16 20:45,310.00
MSN,2025-02-16 20:53,300.00
RYV,2025-02-16 20:55,310.00
EFT,2025-02-16 20:55,300.00
JVL,2025-02-16 21:45,320.00
MSN,2025-02-16 21:53,320.00
EFT,2025-02-16 21:55,290.00
RYV,2025-02-16 21:55,280.00
JVL,2025-02-16 22:45,310.00
MSN,2025-02-16 22:53,300.00
RYV,2025-02-16 22:55,280.00
EFT,2025-02-16 22:55,300.00
JVL,2025-02-16 23:45,300.00
MSN,2025-02-16 23:53,310.00
EFT,2025-02-16 23:55,310.00
RYV,2025-02-16 23:55,280.00
JVL,2025-02-17 00:45,300.00
MSN,2025-02-17 00:53,310.00
RYV,2025-02-17 00:55,290.00
EFT,2025-02-17 00:55,290.00
JVL,2025-02-17 01:45,310.00
MSN,2025-02-17 01:53,300.00
EFT,2025-02-17 01:55,290.00
RYV,2025-02-17 01:55,300.00
JVL,2025-02-17 02:45,290.00
MSN,2025-02-17 02:53,300.00
EFT,2025-02-17 02:55,280.00
RYV,2025-02-17 02:55,290.00
MSN,2025-02-17 03:53,310.00
JVL,2025-02-17 03:55,270.00
EFT,2025-02-17 03:55,280.00
RYV,2025-02-17 03:55,290.00
MSN,2025-02-17 04:53,null
RYV,2025-02-17 04:55,290.00
EFT,2025-02-17 04:55,280.00
JVL,2025-02-17 04:55,270.00
MSN,2025-02-17 05:53,300.00
EFT,2025-02-17 05:55,280.00
JVL,2025-02-17 05:55,270.00
RYV,2025-02-17 05:55,270.00
MSN,2025-02-17 06:53,280.00
EFT,2025-02-17 06:55,270.00
RYV,2025-02-17 06:55,270.00
JVL,2025-02-17 06:55,270.00
MSN,2025-02-17 07:53,280.00
EFT,2025-02-17 07:55,260.00
JVL,2025-02-17 07:55,270.00
RYV,2025-02-17 07:55,270.00
MSN,2025-02-17 08:53,270.00
EFT,2025-02-17 08:55,280.00
RYV,2025-02-17 08:55,250.00
JVL,2025-02-17 08:55,270.00
MSN,2025-02-17 09:53,null
RYV,2025-02-17 09:55,260.00
JVL,2025-02-17 09:55,280.00
EFT,2025-02-17 09:55,280.00
MSN,2025-02-17 10:53,270.00
EFT,2025-02-17 10:55,280.00
JVL,2025-02-17 10:55,270.00
RYV,2025-02-17 10:55,260.00
JVL,2025-02-17 11:45,270.00
MSN,2025-02-17 11:53,300.00
EFT,2025-02-17 11:55,260.00
RYV,2025-02-17 11:55,260.00
JVL,2025-02-17 12:45,270.00
MSN,2025-02-17 12:53,null
RYV,2025-02-17 12:55,250.00
EFT,2025-02-17 12:55,270.00
JVL,2025-02-17 13:45,270.00
MSN,2025-02-17 13:53,300.00
RYV,2025-02-17 13:55,270.00
EFT,2025-02-17 13:55,270.00
JVL,2025-02-17 14:45,270.00
MSN,2025-02-17 14:53,290.00
EFT,2025-02-17 14:55,280.00
RYV,2025-02-17 14:55,280.00
JVL,2025-02-17 15:45,290.00
MSN,2025-02-17 15:53,300.00
EFT,2025-02-17 15:55,280.00
RYV,2025-02-17 15:55,270.00
JVL,2025-02-17 16:45,290.00
MSN,2025-02-17 16:53,290.00
RYV,2025-02-17 16:55,280.00
EFT,2025-02-17 16:55,290.00
JVL,2025-02-17 17:45,300.00
MSN,2025-02-17 17:53,290.00
EFT,2025-02-17 17:55,270.00
RYV,2025-02-17 17:55,280.00
JVL,2025-02-17 18:45,280.00
MSN,2025-02-17 18:53,300.00
RYV,2025-02-17 18:55,280.00
EFT,2025-02-17 18:55,280.00
JVL,2025-02-17 19:45,280.00
MSN,2025-02-17 19:53,290.00
EFT,2025-02-17 19:55,280.00
RYV,2025-02-17 19:55,280.00
JVL,2025-02-17 20:45,300.00
MSN,2025-02-17 20:53,280.00
EFT,2025-02-17 20:55,270.00
RYV,2025-02-17 20:55,270.00
JVL,2025-02-17 21:45,280.00
MSN,2025-02-17 21:53,310.00
RYV,2025-02-17 21:55,300.00
EFT,2025-02-17 21:55,280.00
JVL,2025-02-17 22:45,280.00
MSN,2025-02-17 22:53,300.00
EFT,2025-02-17 22:55,280.00
RYV,2025-02-17 22:55,310.00
JVL,2025-02-17 23:45,270.00
MSN,2025-02-17 23:53,290.00
EFT,2025-02-17 23:55,290.00
RYV,2025-02-17 23:55,280.00
JVL,2025-02-18 00:45,280.00
MSN,2025-02-18 00:53,300.00
EFT,2025-02-18 00:55,280.00
RYV,2025-02-18 00:55,280.00
JVL,2025-02-18 01:45,270.00
MSN,2025-02-18 01:53,300.00
EFT,2025-02-18 01:55,290.00
RYV,2025-02-18 01:55,280.00
JVL,2025-02-18 02:45,300.00
MSN,2025-02-18 02:53,320.00
RYV,2025-02-18 02:55,290.00
EFT,2025-02-18 02:55,290.00
MSN,2025-02-18 03:53,320.00
RYV,2025-02-18 03:55,310.00
JVL,2025-02-18 03:55,280.00
EFT,2025-02-18 03:55,300.00
MSN,2025-02-18 04:53,320.00
EFT,2025-02-18 04:55,310.00
RYV,2025-02-18 04:55,310.00
JVL,2025-02-18 04:55,290.00
MSN,2025-02-18 05:53,320.00
EFT,2025-02-18 05:55,310.00
RYV,2025-02-18 05:55,0.00
JVL,2025-02-18 05:55,280.00
MSN,2025-02-18 06:53,310.00
RYV,2025-02-18 06:55,0.00
JVL,2025-02-18 06:55,280.00
EFT,2025-02-18 06:55,310.00
MSN,2025-02-18 07:53,310.00
RYV,2025-02-18 07:55,0.00
JVL,2025-02-18 07:55,340.00
EFT,2025-02-18 07:55,320.00
MSN,2025-02-18 08:53,310.00
RYV,2025-02-18 08:55,0.00
JVL,2025-02-18 08:55,350.00
EFT,2025-02-18 08:55,330.00
MSN,2025-02-18 09:53,300.00
JVL,2025-02-18 09:55,280.00
EFT,2025-02-18 09:55,330.00
RYV,2025-02-18 09:55,0.00
MSN,2025-02-18 10:53,250.00
EFT,2025-02-18 10:55,310.00
RYV,2025-02-18 10:55,0.00
JVL,2025-02-18 10:55,270.00
JVL,2025-02-18 11:45,320.00
MSN,2025-02-18 11:53,310.00
RYV,2025-02-18 11:55,0.00
EFT,2025-02-18 11:55,320.00
JVL,2025-02-18 12:45,300.00
MSN,2025-02-18 12:53,320.00
RYV,2025-02-18 12:55,330.00
EFT,2025-02-18 12:55,330.00
JVL,2025-02-18 13:45,320.00
MSN,2025-02-18 13:53,320.00
EFT,2025-02-18 13:55,320.00
RYV,2025-02-18 13:55,310.00
JVL,2025-02-18 14:45,310.00
MSN,2025-02-18 14:53,null
EFT,2025-02-18 14:55,330.00
RYV,2025-02-18 14:55,310.00
JVL,2025-02-18 15:45,310.00
MSN,2025-02-18 15:53,310.00
EFT,2025-02-18 15:55,310.00
RYV,2025-02-18 15:55,320.00
JVL,2025-02-18 16:45,330.00
MSN,2025-02-18 16:53,350.00
EFT,2025-02-18 16:55,320.00
RYV,2025-02-18 16:55,320.00
JVL,2025-02-18 17:45,330.00
MSN,2025-02-18 17:53,300.00
EFT,2025-02-18 17:55,330.00
RYV,2025-02-18 17:55,280.00
JVL,2025-02-18 18:45,320.00
MSN,2025-02-18 18:53,320.00
EFT,2025-02-18 18:55,340.00
RYV,2025-02-18 18:55,280.00
JVL,2025-02-18 19:45,310.00
MSN,2025-02-18 19:53,null
EFT,2025-02-18 19:55,300.00
RYV,2025-02-18 19:55,280.00
JVL,2025-02-18 20:45,280.00
MSN,2025-02-18 20:53,290.00
RYV,2025-02-18 20:55,270.00
EFT,2025-02-18 20:55,300.00
JVL,2025-02-18 21:45,310.00
MSN,2025-02-18 21:53,310.00
EFT,2025-02-18 21:55,280.00
RYV,2025-02-18 21:55,260.00
JVL,2025-02-18 22:45,310.00
MSN,2025-02-18 22:53,310.00
EFT,2025-02-18 22:55,310.00
RYV,2025-02-18 22:55,270.00
JVL,2025-02-18 23:45,320.00
MSN,2025-02-18 23:53,300.00
RYV,2025-02-18 23:55,0.00
EFT,2025-02-18 23:55,320.00
JVL,2025-02-19 00:45,270.00
MSN,2025-02-19 00:53,310.00
EFT,2025-02-19 00:55,290.00
RYV,2025-02-19 00:55,0.00
JVL,2025-02-19 01:45,300.00
MSN,2025-02-19 01:53,300.00
RYV,2025-02-19 01:55,280.00
EFT,2025-02-19 01:55,290.00
JVL,2025-02-19 02:45,270.00
MSN,2025-02-19 02:53,320.00
EFT,2025-02-19 02:55,290.00
RYV,2025-02-19 02:55,310.00
MSN,2025-02-19 03:53,300.00
JVL,2025-02-19 03:55,0.00
EFT,2025-02-19 03:55,310.00
RYV,2025-02-19 03:55,0.00
MSN,2025-02-19 04:53,320.00
JVL,2025-02-19 04:55,340.00
RYV,2025-02-19 04:55,0.00
EFT,2025-02-19 04:55,330.00
MSN,2025-02-19 05:53,320.00
JVL,2025-02-19 05:55,280.00
RYV,2025-02-19 05:55,0.00
EFT,2025-02-19 05:55,340.00
MSN,2025-02-19 06:53,330.00
RYV,2025-02-19 06:55,330.00
JVL,2025-02-19 06:55,0.00
EFT,2025-02-19 06:55,340.00
MSN,2025-02-19 07:53,320.00
RYV,2025-02-19 07:55,0.00
EFT,2025-02-19 07:55,330.00
JVL,2025-02-19 07:55,0.00
JVL,2025-02-19 08:50,350.00
MSN,2025-02-19 08:53,300.00
EFT,2025-02-19 08:55,330.00
RYV,2025-02-19 08:55,0.00
MSN,2025-02-19 09:53,290.00
JVL,2025-02-19 09:55,350.00
EFT,2025-02-19 09:55,330.00
RYV,2025-02-19 09:55,0.00
MSN,2025-02-19 10:53,0.00
RYV,2025-02-19 10:55,0.00
JVL,2025-02-19 10:55,320.00
EFT,2025-02-19 10:55,320.00
JVL,2025-02-19 11:45,320.00
MSN,2025-02-19 11:53,290.00
RYV,2025-02-19 11:55,310.00
EFT,2025-02-19 11:55,300.00
JVL,2025-02-19 12:45,300.00
MSN,2025-02-19 12:53,300.00
RYV,2025-02-19 12:55,290.00
EFT,2025-02-19 12:55,310.00
JVL,2025-02-19 13:45,300.00
MSN,2025-02-19 13:53,320.00
EFT,2025-02-19 13:55,310.00
RYV,2025-02-19 13:55,0.00
JVL,2025-02-19 14:45,300.00
MSN,2025-02-19 14:53,310.00
RYV,2025-02-19 14:55,310.00
EFT,2025-02-19 14:55,320.00
JVL,2025-02-19 15:45,300.00
MSN,2025-02-19 15:53,310.00
RYV,2025-02-19 15:55,320.00
EFT,2025-02-19 15:55,330.00
JVL,2025-02-19 16:45,310.00
MSN,2025-02-19 16:53,320.00
EFT,2025-02-19 16:55,310.00
RYV,2025-02-19 16:55,270.00
JVL,2025-02-19 17:45,310.00
MSN,2025-02-19 17:53,320.00
RYV,2025-02-19 17:55,290.00
EFT,2025-02-19 17:55,280.00
JVL,2025-02-19 18:45,290.00
MSN,2025-02-19 18:53,300.00
EFT,2025-02-19 18:55,280.00
RYV,2025-02-19 18:55,260.00
JVL,2025-02-19 19:45,300.00
MSN,2025-02-19 19:53,290.00
RYV,2025-02-19 19:55,280.00
EFT,2025-02-19 19:55,280.00
JVL,2025-02-19 20:45,320.00
MSN,2025-02-19 20:53,330.00
RYV,2025-02-19 20:55,270.00
EFT,2025-02-19 20:55,300.00
JVL,2025-02-19 21:45,310.00
MSN,2025-02-19 21:53,280.00
EFT,2025-02-19 21:55,290.00
RYV,2025-02-19 21:55,280.00
JVL,2025-02-19 22:45,280.00
MSN,2025-02-19 22:53,320.00
EFT,2025-02-19 22:55,270.00
RYV,2025-02-19 22:55,290.00
JVL,2025-02-19 23:45,280.00
MSN,2025-02-19 23:53,300.00
EFT,2025-02-19 23:55,280.00
RYV,2025-02-19 23:55,280.00
JVL,2025-02-20 00:45,280.00
MSN,2025-02-20 00:53,300.00
RYV,2025-02-20 00:55,280.00
EFT,2025-02-20 00:55,290.00
JVL,2025-02-20 01:45,270.00
MSN,2025-02-20 01:53,310.00
RYV,2025-02-20 01:55,280.00
EFT,2025-02-20 01:55,290.00
JVL,2025-02-20 02:45,270.00
MSN,2025-02-20 02:53,310.00
RYV,2025-02-20 02:55,280.00
EFT,2025-02-20 02:55,280.00
MSN,2025-02-20 03:53,310.00
RYV,2025-02-20 03:55,290.00
JVL,2025-02-20 03:55,270.00
EFT,2025-02-20 03:55,290.00
MSN,2025-02-20 04:53,310.00
RYV,2025-02-20 04:55,290.00
JVL,2025-02-20 04:55,270.00
EFT,2025-02-20 04:55,300.00
MSN,2025-02-20 05:53,300.00
JVL,2025-02-20 05:55,280.00
RYV,2025-02-20 05:55,290.00
EFT,2025-02-20 05:55,300.00
MSN,2025-02-20 06:53,290.00
EFT,2025-02-20 06:55,300.00
JVL,2025-02-20 06:55,280.00
RYV,2025-02-20 06:55,280.00
MSN,2025-02-20 07:53,300.00
RYV,2025-02-20 07:55,290.00
EFT,2025-02-20 07:55,310.00
JVL,2025-02-20 07:55,280.00
MSN,2025-02-20 08:53,310.00
EFT,2025-02-20 08:55,310.00
RYV,2025-02-20 08:55,300.00
JVL,2025-02-20 08:55,280.00
MSN,2025-02-20 09:53,0.00
RYV,2025-02-20 09:55,300.00
JVL,2025-02-20 09:55,280.00
EFT,2025-02-20 09:55,310.00
MSN,2025-02-20 10:53,310.00
JVL,2025-02-20 10:55,280.00
RYV,2025-02-20 10:55,300.00
EFT,2025-02-20 10:55,310.00
JVL,2025-02-20 11:45,300.00
MSN,2025-02-20 11:53,320.00
EFT,2025-02-20 11:55,310.00
RYV,2025-02-20 11:55,310.00
JVL,2025-02-20 12:45,300.00
MSN,2025-02-20 12:53,320.00
RYV,2025-02-20 12:55,310.00
EFT,2025-02-20 12:55,300.00
JVL,2025-02-20 13:45,290.00
MSN,2025-02-20 13:53,290.00
RYV,2025-02-20 13:55,290.00
EFT,2025-02-20 13:55,310.00
JVL,2025-02-20 14:45,310.00
MSN,2025-02-20 14:53,320.00
RYV,2025-02-20 14:55,300.00
EFT,2025-02-20 14:55,320.00
JVL,2025-02-20 15:45,310.00
MSN,2025-02-20 15:53,310.00
RYV,2025-02-20 15:55,310.00
EFT,2025-02-20 15:55,320.00
JVL,2025-02-20 16:45,310.00
MSN,2025-02-20 16:53,310.00
EFT,2025-02-20 16:55,320.00
RYV,2025-02-20 16:55,290.00
JVL,2025-02-20 17:45,290.00
MSN,2025-02-20 17:53,310.00
EFT,2025-02-20 17:55,300.00
RYV,2025-02-20 17:55,290.00
JVL,2025-02-20 18:45,290.00
MSN,2025-02-20 18:53,300.00
RYV,2025-02-20 18:55,300.00
EFT,2025-02-20 18:55,290.00
JVL,2025-02-20 19:45,300.00
MSN,2025-02-20 19:53,320.00
RYV,2025-02-20 19:55,300.00
EFT,2025-02-20 19:55,270.00
JVL,2025-02-20 20:45,310.00
MSN,2025-02-20 20:53,320.00
EFT,2025-02-20 20:55,280.00
RYV,2025-02-20 20:55,280.00
JVL,2025-02-20 21:45,300.00
MSN,2025-02-20 21:53,300.00
EFT,2025-02-20 21:55,280.00
RYV,2025-02-20 21:55,270.00
JVL,2025-02-20 22:45,280.00
MSN,2025-02-20 22:53,290.00
RYV,2025-02-20 22:55,260.00
EFT,2025-02-20 22:55,270.00
JVL,2025-02-20 23:45,260.00
MSN,2025-02-20 23:53,280.00
RYV,2025-02-20 23:55,0.00
EFT,2025-02-20 23:55,280.00
JVL,2025-02-21 00:45,260.00
MSN,2025-02-21 00:53,290.00
RYV,2025-02-21 00:55,250.00
EFT,2025-02-21 00:55,270.00
JVL,2025-02-21 01:45,270.00
MSN,2025-02-21 01:53,300.00
EFT,2025-02-21 01:55,290.00
RYV,2025-02-21 01:55,280.00
JVL,2025-02-21 02:45,290.00
MSN,2025-02-21 02:53,270.00
EFT,2025-02-21 02:55,290.00
RYV,2025-02-21 02:55,0.00
MSN,2025-02-21 03:53,300.00
JVL,2025-02-21 03:55,270.00
EFT,2025-02-21 03:55,290.00
RYV,2025-02-21 03:55,0.00
MSN,2025-02-21 04:53,300.00
RYV,2025-02-21 04:55,0.00
JVL,2025-02-21 04:55,270.00
EFT,2025-02-21 04:55,290.00
MSN,2025-02-21 05:53,260.00
EFT,2025-02-21 05:55,290.00
RYV,2025-02-21 05:55,0.00
JVL,2025-02-21 05:55,270.00
